"DLPFC_cope","DLPFC_cope_scaled"
3182.206343,0.1252077455
7810.747336,0.9604616862
-884.3799935,0.1892467403
2238.256903,0.6560428765
5306.543142,1.110140636
-3911.51365,-0.1437017637
-5854.598471,-0.2786842351
-9422.449865,-0.9510343365
-3491.34224,-0.1367949746
-4466.842748,-0.6297446479
-1198.733827,-0.2240246721
-101.0788589,-0.3747612249
3237.344165,0.1669847913
-119.9461908,-0.1315070049
-366.9659794,-0.08716251856
-84.97595719,-0.04377450752
-2401.571109,-0.3886372405
-3186.406419,0.1332822653
1255.208478,0.5292333353
1370.245373,0.5202759262
2082.601761,0.2439984089
-2152.85792,-0.1835524918
-4263.837631,-0.347424288
-2748.521245,-0.3381717484
-4185.267587,-0.6402602262
2471.410012,-0.02500288934
1176.96302,0.03939055705
-1752.367808,-0.02491336281
1307.700067,0.05164952701
-2808.025671,-0.2257408634
-19300.89426,-1.47400387
-14586.84535,-1.852746566
-12787.39882,-1.668137029
-5418.91825,-0.7431927728
1720.075659,-0.4541457633
2470.373657,0.4545807892
-14833.25927,-1.327634847
-9124.852299,-0.6382103524
-4444.035274,-0.165186167
-12215.23453,-0.695921508
-381.0273945,0.1127897716
426.002588,0.09412103671
-254.470882,0.3144793953
-2275.748306,0.08560278252
-7998.462601,-1.383492863
-12473.83643,-1.855802826
588.2026868,0.08079307251
3291.042229,0.9726728281
3875.408876,1.189239635
-6111.887696,-0.1371587775
-10474.39529,-1.029164164
3825.723151,0.1155496822
-5139.735677,-1.069944479
-5414.254164,-0.7427857655
-816.7114606,-0.1749863847
-270.8474421,0.365708498
86.03409082,-0.0449812612
-3242.336528,-0.4649791477
1067.955858,0.1024665898
1881.392843,0.02555893972
2184.46211,0.1191099808
1123.004238,0.1028036891
5109.187876,1.150131568
1713.326143,0.3163069597
-4249.131328,0.1310679718
2283.933628,0.2736153854
3431.717287,0.5529920636
8813.772471,1.181714953
-2966.194072,-0.349068469
-8327.610506,-0.6688358256
-18351.52713,-1.075223009
-7995.692236,-1.145015932
-2630.57881,0.1578859637
6764.625741,0.5964793282
-8425.396949,-0.8613596333
-174.8741854,-0.1079714297
-7397.38538,-0.9764642845
1745.285292,0.2144321979
920.1996882,0.6794668212
3347.956019,0.6226719211
2218.60132,0.3254709143
-1747.114549,-0.4548936578
-2105.77783,-0.3769114178
-3615.226967,-0.2753902124
910.6381093,0.08011932641
-6452.471478,-0.4804311358
-6778.233107,-0.5064186925
1137.082894,0.2284749282
6709.554248,1.071868373
1965.894316,0.472729114
-1036.280773,-0.1116203718
3134.902604,0.4122223691
5590.935451,1.034496253
387.7308358,0.5109449208
-2994.697282,0.3585006622
6617.050019,0.9588541989
3857.235264,1.037553666
538.1349815,0.6637094231
-2276.651261,-0.1526586569
-437.5726844,0.174103365
-2979.950104,-0.2357799055
589.7452713,0.1601458317
-2201.706274,-0.447519775
-8069.166418,-1.06534321
-11714.91674,-1.156211785
-2614.643589,-0.4951717193
-3041.752618,-0.09466699872
6180.962627,1.019690098
-6772.499322,-0.7693883304
-2906.974179,-0.1404873829
-12636.48594,-0.9651748887
-15906.75743,-1.197190333
-22486.38987,-2.047778121
-15515.34326,-1.48584977
-14599.0269,-1.634844641
8929.792257,1.081950005
-9354.657468,-1.028475335
14029.70607,1.605793715
9622.437049,1.168948144
-1225.900232,-0.4495019988
16851.79251,1.861108409
2268.638186,-0.006083188014
1144.621027,0.4139176227
7797.456319,1.076632018
-1030.629169,0.01661903985
357.1693874,0.3128442987
-1978.409225,0.03290574847
494.9487862,0.6208078283
-5165.827865,0.07076408962
751.4089586,0.9123592246
829.3474536,-0.3215256591
-5413.93025,-0.87362858
-1315.821277,-0.4593165425
2018.927462,0.1031397092
15730.85744,2.141135078
-4942.271177,-0.5800384814
1057.805724,-0.1466508572
5225.769974,0.822960414
3467.537856,0.6339003781
-710.0193312,0.06886416641
5478.02985,0.6909478322
-6656.139572,-0.6466142765
10706.58865,1.454967253
8069.833962,1.222097952
-3867.475415,-0.3413009303
-1816.209665,-0.2715474863
8762.011423,0.606348163
-1244.810065,-0.3027653329
-1461.275471,-0.3884864826
1698.450431,-0.04316922958
-16408.56485,-1.26098038
-17964.68155,-1.791622014
-10917.3724,-1.110437426
-21126.65582,-3.42526699
-7680.571593,-1.597886323
2049.919409,1.050738686
5230.898988,1.069458178
291.0080711,0.2106776526
10456.63934,1.468507729
7621.72131,1.086308417
18334.02635,2.677980468
-7405.673811,-1.10616952
13031.53562,1.452447492
7157.943341,1.280592975
-4917.93152,-0.8403886229
-5100.450429,-0.5703325466
8280.749558,0.8158061879
587.0856668,-0.5384306547
10069.07853,1.700912493
-8299.629741,-0.9706562487
8287.617299,1.745935895
-2225.247377,-0.02143012925
-4646.926398,-0.4006645886
-9638.99562,-0.9697015206
-10021.56507,-1.277150249
-664.5544822,-0.5348148831
1677.77194,0.8059960405
-7233.991351,-0.9321808489
-2455.33766,-0.9542070326
6539.056845,0.7502029136
-1340.431195,-0.2466200486
-9368.107329,-1.375043615
-8463.815035,-1.217237948
12369.68209,0.8195661316
1200.13175,0.1786599365
-0.8011988038,0.4942495534
-713.8038129,-0.2120371906
4051.74191,0.6964900131
-1302.664697,-0.08489872688
-3317.787853,-0.3864436487
-26836.99065,-1.798034604
-25729.69278,-1.610554799
-16603.31979,-1.158087449
-10393.42133,-0.2759991022
-3366.285939,1.478108365
2420.130939,0.3272188646
1133.916773,0.3681531595
12862.80235,2.39142641
-13925.73279,1.929859223
6095.530623,0.03558131078
2327.929225,-0.3183366024
7217.854935,-0.1450419586
5445.373278,-0.3640435393
9680.965419,0.4117450661
2225.600202,-0.06354137744
10236.33809,0.8966365128
-4090.502567,-0.461258816
-8986.413142,-1.212806708
-25169.19021,-2.287823829
-4516.738689,-0.2685933341
16535.68393,1.847537767
18657.22209,2.550623532
7312.721828,1.614969848
6822.540159,1.249310666
17108.44424,1.559132151
7539.761239,-0.2824351245
-2984.02573,-1.635154712
-985.6186334,-1.058259404
-6773.100997,-2.018253329
-15430.02642,-2.770208229
-9687.776821,-2.173979634
-9025.834046,-1.355560248
12681.68644,3.193762197
-3314.800694,0.2353156734
3734.562744,0.3859829813
2738.377533,0.03470097701
-3441.140091,-0.954235108
-10734.50981,-1.864309974
5282.535163,0.4629669923
-6875.22472,-1.313318798
-14331.11359,-1.387636284
-9099.778239,-0.53351269
8792.564802,0.9964945018
-10148.1789,-1.18045406
-5654.299064,-0.7278389331
-3871.05371,-0.2646476507
3524.729624,0.753097113
8136.308399,1.528532017
1307.781672,0.3150016021
7269.402206,1.163615218
15254.15099,1.835331966
7573.548762,0.6865182271
-3710.3538,-1.346376485
-107.528849,-1.164483613
-5085.530844,-2.147576375
-5951.908643,-2.102597918
-119.1664191,-2.049233727
-1896.327392,-2.442241195
-6275.245554,-3.414503916
-6416.099329,-4.372534464
28669.45659,1.33450079
23973.97827,1.738583716
15068.16298,1.363583259
10222.41246,0.7461556479
11645.69194,0.7657249754
10807.76377,0.9432952044
4936.10005,0.3200321178
14722.9014,1.633849249
1594.040866,0.1230218595
-4406.023063,-0.6034468907
1757.782879,-0.06986710558
-4297.690248,-0.3892877697
4779.471111,0.683927337
-4304.473744,-0.4417068875
228.2886553,-0.01775506612
-462.6425411,0.04987249775
-2838.951311,-0.1536739558
-4809.745561,-0.5391797434
-148.6829378,0.1520489929
-3165.663719,-0.5094642653
-5885.181823,-0.3210000176
-4613.335595,-0.01138187216
-8061.993614,-0.6644487157
-12457.85603,-1.046162864
8850.130199,1.221617861
-14530.60735,-1.340422236
1956.121521,0.3095996495
4935.847733,0.5078271235
2167.76975,0.2148070553
5553.863195,0.5505205902
-4551.02107,-0.4964624634
-1412.51981,-0.228935346
256.015538,-0.3792773106
-7214.69774,-0.5893989245
-4635.245305,-0.7995899465
7376.039099,0.5352560656
10443.79022,0.5803653194
-2624.581665,-0.3163518287
-36.31800407,-0.1171168069
1871.389742,-0.1403544894
15909.81574,1.292575551
-5287.750271,0.2410162308
16584.06392,1.202715566
-4764.180463,-0.3871993917
10422.60604,0.5697506488
425.6263819,0.04171901089
11980.98461,0.6235770918
6760.999418,0.1353800223
-6931.325344,-0.9931060048
15943.1112,0.8703403399
-8381.051048,-0.2834079564
1981.204669,0.4110584706
-9536.296184,0.5061705854
-220.943924,0.1227916401
8489.49755,0.274330055
13604.12229,0.7323382179
-2715.588834,-0.8412860718
-6842.297231,-0.265487275
-5075.136244,-0.07125218272
-9419.825845,-0.9955184316
-34084.06206,-1.636569068
-36565.4453,-2.832939962
-26564.64026,-1.568463171
-10356.77778,-0.1213731714
-10595.84974,-0.6591328976
2450.422534,0.2275527735
-4003.952565,-0.1754865385
-243.6245027,-0.004281831037
-5731.678622,-0.572313512
6017.756318,0.5509406917
-4863.684713,-0.3150218846
3934.871587,-0.07596239854
-7674.077291,0.06210680863
8874.255695,0.867208099
11377.43195,0.9578269171
-1527.066628,0.1148874587
-8984.153581,-0.7107455755
-7999.426735,-0.6062656022
11232.27809,1.269808792
1610.214628,0.5799979716
1302.950593,0.1642055307
6053.462091,0.3180925659
-8962.622772,-0.7115642167
3100.179561,0.2425015534
3259.474122,0.2040540833
-2963.053083,-0.183710584
247.9132116,-0.05139409624
-1693.802481,-0.2208546503
-853.8317317,-0.1857884643
5832.770636,0.3465748061
4168.245164,0.4311156583
-2530.516449,-0.4328191811
-2640.614039,-0.1423688683
1723.524113,0.06696876801
1782.986124,0.08234192568
11897.77546,0.9936924968
-3318.430656,-0.2968813567
2844.913844,0.2471080092
-1891.962834,-0.1023459209
-5065.667815,-0.3116634972
-32735.34582,-3.159381189
-24484.0459,-2.476348066
-24556.50304,-2.379691093
-6032.251526,-0.4473556524
-10626.01115,-0.9554889866
-6363.971052,-0.5608691951
-5312.010872,-0.5376275699
-4113.280421,-0.1986335379
-537.3247294,0.1381160758
-5270.532921,-0.3136867748
-1604.780877,0.06505657388
607.8072266,0.2276617301
132.4170496,0.3498872697
-2143.480736,0.06962273567
-1286.863583,-0.01967740349
-6235.293284,-0.5477451832
-5644.668285,-0.5359047715
3826.978982,0.5079518875
-8056.23996,-0.7548942898
-1324.537584,-0.5380194413
308.5055933,-1.115293777
-1878.974589,-0.133995262
8892.589659,0.6163401669
-9481.726823,-1.541905095
-1965.238908,-0.9542892437
-2346.530211,-1.67000357
-11229.76359,-2.460472149
-20681.98795,0.1491558346
-15969.96956,0.6796674611
-16294.11474,0.6606245922
-20633.43151,-0.1581726665
-14869.40747,0.03072074783
-17766.42973,-0.2312525956
16711.45275,-0.1441774136
14097.83667,-0.01428327514
11361.00581,-0.7028166796
11386.54969,-1.192651142
-1084.324297,-2.325324716
-11578.34599,-2.555004889
-9417.470773,-0.3200373927
-31695.38276,-2.983480842
-33027.41924,-2.432697831
-18878.88389,-1.371879688
408.3178778,0.008973453279
78.82556155,0.1034653093
-13492.19963,-0.9443009166
-21167.04074,-1.24664696
-31010.37003,-2.074373872
-10697.50736,-0.5263685814
324.9564896,0.6500433909
4065.89216,0.352672541
16329.23419,1.255753268
666.8992084,0.4669718677
2675.944537,0.4974146552
3056.708577,0.4362780626
-3399.520534,-0.1362017811
-6456.682652,-0.8203695624
-15499.56049,-0.9244917916
-5712.169254,-0.7473300481
-1231.479963,0.07127234152
-1022.528716,-0.1815938646
2000.54147,0.2905554216
-409.7956506,-0.1012993112
3774.525059,0.2828744306
2242.147339,0.1310823573
9277.23258,0.5150305552
-966.1394095,-0.2849103997
2215.593813,0.1844346866
-4905.019125,-0.2214379676
-3931.645244,-0.1455653079
-2216.513396,-0.1217158696
7272.786534,0.5416680325
-1863.164033,-0.3705091474
2524.861639,-0.2518516552
-3177.338608,-0.225803068
-6860.648391,-0.8371856697
3789.599864,0.7137457359
-2750.838977,-0.1056005836
3596.48412,0.4884636136
-633.839695,-0.08585236528
-31091.98997,-2.926108075
-18663.51542,-1.883744626
9315.828776,0.812601033
-2739.245099,-0.4607077253
-12139.69796,-1.393786999
-14028.81797,-1.688864326
2344.679091,0.06721000622
-4321.84296,-0.9637930141
-20591.1746,-1.992237019
6625.485668,0.5379814731
22751.28176,2.246237671
24875.77472,2.616531108
-608.7510395,0.0770148318
11334.08135,1.344149143
14259.71919,1.491088602
3024.818212,0.5761462376
15888.84515,2.173089006
18920.77679,2.454223982
13514.97814,2.073092333
-10438.89165,0.2660159781
-8126.577088,-0.8587711876
-13300.91023,-1.340646025
-16495.44251,-2.002968884
4234.806332,0.6470656723
15101.57967,1.409971494
9726.761658,0.8118046737
1090.680431,-0.336123751
15240.03022,1.681452741
8374.429912,0.8202882023
6828.916771,0.9444123186
9494.719842,1.008813045
9968.828421,1.242251843
3444.447176,0.4914896362
-6795.288854,-0.6037053021
-12001.99279,-1.422691047
-11534.35311,-1.170771685
4091.002477,0.2789454842
256.2932358,0.02285597794
-6510.943854,-0.795107121
3539.551583,0.4836782253
-21771.29777,-1.209312124
-5070.620546,0.1117652687
-18387.06793,-1.552002115
-618.8109411,0.05348793261
-7989.807348,-0.652807488
1612.549279,0.2036192512
-8100.685091,-0.9271953159
4701.158661,0.3698888707
-10725.78935,-1.188882953
20986.68538,2.236903782
18537.59951,2.041911689
-102.4740357,0.3516365467
-4302.095865,-0.1785385388
542.000229,0.2617573472
14746.86633,1.964148897
-24660.52194,-2.928349545
-13171.9098,-1.86421624
-14631.94024,-1.025854813
-13139.09162,-1.161521464
5099.97648,0.5971797183
7810.935177,0.9493736187
9316.860264,0.9276961387
-1193.316226,0.1588159364
-8460.920193,-0.9666772793
11226.31136,1.019135446
-4174.914612,-0.5574394474
9968.398339,1.130732073
376.3489032,0.1692295261
14467.03808,1.664973988
-7266.85612,-0.4604473478
-20113.73381,-2.585858083
3921.499824,0.2339344329
-1575.158658,-0.3393312989
4925.181343,0.5193670854
15141.03537,1.683952019
89.94566729,0.2501733777
3349.011798,0.6042325347
8975.466454,1.258647904
2740.516571,0.7830424995
362.3697279,0.4801950851
-7199.742491,0.4304059553
5981.82349,1.609526253
-27803.49969,-4.929669113
-25083.29756,-3.740984229
12655.70331,0.1721587049
-10323.71946,-1.922803864
-20700.37996,-1.738373941
-15569.11706,-0.8751674055
-14226.63953,-0.5988547383
3776.374541,1.272699175
429.1338346,0.7404893277
1918.810057,0.1562992349
-3675.741063,-0.337731805
132.583253,-0.565378759
8305.654753,0.5247154948
6157.257121,0.4764428959
-6798.294322,-0.7876480916
7740.240992,1.128158228
12441.9135,1.390596891
-4237.076185,-0.08645054274
11213.68763,1.290843202
11633.73874,1.105279916
-3548.48133,-0.2000615097
-49783.12898,-4.04452346
260.7261629,0.08528505761
-1950.293073,-0.07138288406
-7505.759131,-0.5863153022
10085.88911,1.029473681
-3450.740385,0.02067596321
-3399.308615,0.05976090498
-2546.095003,0.09796927293
5129.907462,0.6196014558
-153.7341722,-0.001385892075
697.1438066,0.09351837396
1282.231101,-0.04449980711
11409.02053,0.7202469972
13787.31256,0.7172195537
-16195.59021,-0.4377610025
-3630.419611,-0.9825939396
14432.12345,0.5447449933
-92.63729801,0.023025106
-8379.932285,-1.238044372
-1782.233832,-0.2372398417
-7732.007878,-0.8494196099
3909.103571,-0.06304219884
-1485.140099,-0.3930253318
-8223.745031,-0.6332637806
-6688.296426,-0.731098878
18002.62086,2.246373079
6884.795613,0.7716628928
17677.69302,1.900723895
1056.546828,0.2605858472
13897.69947,1.388866481
19983.94189,2.282158469
10551.63278,1.259298061
22031.24566,2.590561505
14109.57899,1.766017464
21184.8907,2.573548512
12081.94228,1.792719206
21073.51336,2.698934966
-26418.27069,-2.432071011
-6059.882888,-1.190315336
-25432.77418,-2.911241232
5871.862026,0.4469287697
8961.407746,0.8028399337
15067.98337,1.578439549
2055.719265,0.2867025122
19107.78646,2.100826132
2942.306959,0.5556000436
-1579.083338,-0.2322826434
-8459.903094,-0.8855840538
11665.36132,1.319776545
1330.86594,-0.01046679304
-10045.58313,-0.4779234577
-8977.870285,-1.119334043
10246.80688,1.669983583
402.7434018,0.0548642057
2906.200448,0.4114890755
11854.04989,1.352250925
10493.44479,1.171528552
-29685.05969,-2.001912832
-26632.78624,-1.81421354
-15737.20841,-1.21459319
-15745.04725,-1.299418819
-7438.078232,-0.7299239701
-14832.06307,-1.1072204
-1731.326622,0.2983547518
-4108.464286,0.08174863801
-963.2730723,-0.4331045353
-382.6238781,0.1454594344
4045.250173,-0.05193228962
6851.611057,0.243059671
56.40664949,-0.2878528894
4957.728379,0.1508676582
8098.310119,0.4903861161
5308.664313,0.2475490965
-3480.529383,-0.5074419124
729.3722318,-0.1961071488
-569.054431,-0.2445974249
10248.801,0.6660045331
-8208.545731,-0.009167799905
220.8246205,0.3369809351
-6760.588621,-0.07097101129
-5359.87286,-0.3386456061
-3281.861084,-0.2579357938
-2944.768221,-0.2641334908
-4985.651726,-0.3821244601
-4777.835202,-0.3578637535
-3307.525593,-0.1595257244
-3786.920216,-0.3340672758
-5112.531935,-0.205743353
1025.70567,0.2666586938
7771.841506,0.718393429
469.4909439,0.1180739314
2349.126901,0.05297096705
5884.671839,0.4531840166
-4880.949904,-0.2702751755
1145.06627,0.1098457891
-3740.627088,-0.4098300501
8964.109464,0.8378481658
-57091.64362,-3.920998608
-26330.4681,-1.714679294
-15792.05019,-1.049370636
-10314.04192,-0.8837012978
-9124.181641,-0.738637831
528.8329494,-0.03767601706
4929.085031,0.3414370291
-236.4109845,-0.03745017936
2049.721406,0.3395494454
-137.4297133,0.1598604885
1612.906134,0.391440788
-2234.81406,0.07233751317
4434.733786,0.6753592158
1517.183543,0.02498622601
2971.029736,0.04281022975
9663.193058,0.5038969067
13370.38783,0.9142014283
-295.1363964,-0.1512719486
-5129.00145,-0.3920571726
-505.5254031,0.3525590026
9712.477623,0.8791454982
3543.900975,0.3346444044
-2808.276263,-0.1676645762
-6234.610773,-0.5152919862
-5563.279649,-0.4304868981
-828.4459745,-0.1069001015
5788.584304,0.603643238
-5466.119365,-0.3588045395
-2284.201689,-0.2952462155
-1064.228964,-0.08552776042
-10620.06131,-0.8186321514
-284.3240544,0.07623170643
181.3405382,0.02664785634
-8192.207961,-0.6216991205
-15415.68199,-0.7655392796
-2706.321743,-0.3696852024
773.6253232,-0.09839644947
6684.753539,0.3577152338
-9386.865227,-0.9518066116
-5976.702714,-0.5576688481
-54885.57839,-3.837188815
-43165.30111,-3.015853096
-25982.34113,-1.525957014
-23408.10815,-1.36186451
-15027.58738,-0.9045652751
-12734.28452,-0.2463523677
-2366.426269,0.1601332547
9097.625672,0.5358777699
12587.01762,0.7784353671
1695.885431,-0.4763841607
-1681.158363,-0.07388275162
4753.619474,0.123061035
-7046.442027,-0.6148037346
5807.789305,0.4084376578
7145.325553,0.3209767159
1824.31722,-0.3143808628
9185.867644,0.07907785396
8786.118859,0.6028142664
-916.6401898,-0.2064489843
1850.152572,0.2000718941
4047.34626,0.8116293599
3388.804796,0.5350580655
-1862.532063,0.03404238706
5712.706071,0.993172525
-385.700905,-0.1938241231
2808.353811,-0.09855005915
1444.586275,-0.3496422032
7979.358346,0.3141898554
2841.237687,-0.107331259
-6179.858463,-0.477909218
-6702.09639,-0.16838939
719.6121744,0.1420720201
-3674.053984,-0.2300991955
928.5477346,0.1893157285
-3278.895358,-0.2267749663
5070.155144,0.3464380922
4329.182455,0.3332320128
595.6181133,-0.1093346372
-857.4211802,-0.1411003127
-4436.429104,-0.1119673732
-40544.26283,-3.920645117
-45255.21604,-4.015950153
-29439.19257,-2.295354459
-14297.28799,-1.651258528
-300.9976715,-0.3994192815
-238.4569121,-0.2375296418
-5896.103809,-0.5987208958
2978.248949,0.2797762043
10073.70726,0.8457021308
-167.6977329,-0.1203789129
7132.332957,0.5477469407
4154.208468,0.1827477633
-1760.926499,-0.004869096858
4522.558997,0.2676674242
5061.741618,0.3813272393
13736.89578,1.244093451
2038.546609,0.3481886356
-5526.685492,-0.5364476839
-20928.35688,-1.778837056
-1608.185039,-0.1423564015
-3772.386993,-0.4604286538
-533.7868606,0.08636567137
-6494.717829,-0.7726575193
-4387.548392,-0.8248143052
-6592.994818,-1.349040357
2834.39013,-0.3788090402
-5933.332293,-1.469138971
4658.109695,-0.8862741482
-7855.346281,-1.989684808
-3954.269702,-0.6672314887
5342.573519,0.2844051243
2465.348296,0.1440712621
1141.005073,0.5127156832
-991.2938571,-0.1075396134
-1107.811632,-0.1788510474
3547.034318,-0.07024842396
-2187.431789,-0.4623867086
-6542.036149,-0.8831923663
-1830.940259,-0.5917519207
-2815.504154,-0.3992916182
4672.571326,-0.1232056096
16078.4293,-0.3733719036
-1700.403234,-0.9853696575
-6760.81956,-0.004191733963
-8784.228923,-0.1935528277
-870.8036192,0.3946043038
-3246.048804,0.1028288324
-7053.056188,-0.109818048
-4714.021841,-0.0006821677732
9578.221253,1.359908445
1562.48766,0.3680037378
353.9964502,0.08925080463
3083.611727,0.2082761064
-3510.520526,-0.3583494045
-2528.245204,-0.1945109302
-980.6395095,-0.2947210898
2522.16447,0.2393565091
2592.244938,0.617088593
-1897.478623,0.3331014254
-3196.731482,0.2207333135
12319.65112,1.152219714
-955.0192975,-0.3284805813
385.6123951,-0.6506112428
15642.82983,0.9752030682
16183.30127,1.255969823
3026.413365,0.5049546361
6007.32771,0.05585238922
9559.912339,0.4309992694
3652.649348,-0.05607932234
4036.217963,0.8523280647
-25128.04656,-2.108382555
-32880.71567,-2.108745854
1537.380568,-0.04378654128
-1184.593395,-0.2286178899
5589.525788,0.2050180763
1527.982868,0.09141786065
1555.730086,0.2671940506
124.3168537,0.006683258737
-2958.926363,-0.03387317029
7661.805303,0.686020066
-12026.5147,-1.180869955
-828.6901699,-0.6887004323
-16089.33632,-1.846923691
-6329.153994,-1.315577067
2354.460513,-0.8466303968
3053.306606,-1.246858017
-13947.58902,-1.693356198
-11326.21903,-0.5464015897
50972.0225,4.201829165
11298.66022,0.6536683356
12213.93546,0.03231437809
-19016.90127,-0.671494863
-45741.94225,-0.8468547275
-14856.35935,0.7739862726
19869.37264,0.1841390645
-4612.409132,-1.252123711
4379.623243,-1.01093647
9531.324108,-0.9624821609
43879.99482,5.199777065
-23018.7895,-6.471942048
52739.5199,5.814095542
4881.542551,1.682251021
24047.51096,1.022534044
5881.93724,0.8111510737
11158.72485,1.299294909
14519.73579,1.033152219
20860.2999,0.9959477166
9179.885702,-1.703879435
-8670.553078,-0.6594357832
5239.08241,-0.8555249091
17797.82031,-0.04282847325
-5408.176612,-0.2502747898
-4045.983908,0.07861388185
-22730.91819,-1.284440481
2684.389252,0.9508466471
624.1207519,0.6258169174
2761.646732,0.9368239427
12251.27299,2.432716478
-15024.82894,0.3326255611
1246.367622,0.4067742013
-8711.735595,-0.3283253077
-31319.72589,-5.783375837
-25562.49073,-2.325041172
-8090.746172,-2.188925474
-5310.913355,-0.915350032
3052.044786,-0.9265958974
-3115.746277,-1.605275114
19977.18027,2.011249147
251.2146031,4.214258955
26019.2212,4.716559214
13085.90168,2.35922267
13264.39301,-0.02885290128
-22492.97314,-2.676932789
-37791.09452,-4.852432667
-39822.75651,-6.090667033
-3081.237755,-2.34483481
-16505.82673,-3.786197299
32479.17361,7.004463699
1596.217362,1.0551502
19056.76712,2.35084529
-7751.093779,-0.3537038388
-1414.708027,-0.3283495422
-4474.666196,-0.6272374898
-8847.388564,-1.460493021
-34560.82906,-0.06846557428
-1492.241648,-1.102590045
27060.40072,3.464462464
7087.450251,-0.9623243671
8072.061441,-1.844628624
-27986.96053,-3.592228701
-7072.48997,0.8456595292
-2642.699473,2.233285122
31102.59462,4.19357245
24606.00319,0.6734934149
36801.03732,4.711566511
16845.89256,-2.279387269
2821.062588,-3.92865799
-15845.57386,-6.303096225
15321.68232,-0.4481444852
-13877.58731,3.53109323
-26295.03756,-4.087371591
-8969.06251,-2.167541022
-28730.47485,-2.974699582
-21041.09358,-1.122544011
-19162.34144,-1.38090976
-10482.46797,-0.9592585926
-1106.015628,-0.3337759688
16483.04649,0.4949236167
3955.43181,0.987693336
665.839833,-0.6284784722
10009.77604,0.172446824
-10043.61692,-0.9568070607
10508.13897,-0.314184973
2469.976004,0.6680941613
25353.80669,4.046089982
21282.17658,3.479567931
27388.94581,1.396950877
3489.477609,-0.6028998701
25257.38293,1.969705949
-4416.142636,-0.4939179536
19152.28436,1.189738391
11909.19958,0.3935717891
-46008.02872,-3.654476994
21372.5327,1.076754258
8895.126856,0.1929129138
-23230.20555,-1.898877039
-29587.1721,-1.604291894
2301.124592,0.1358335632
-12351.20977,-0.6045040617
-46516.6977,-3.018126435
-3814.227343,-0.001951944026
19531.21385,1.205323884
48580.11606,2.972809735
23509.40952,1.317510625
15637.53429,0.4499802458
31850.87532,2.593909424
-11627.62977,-0.228113298
-1860.073937,0.8924721646
7246.517874,1.585943192
-19039.58127,-0.8097485676
-8577.722737,-0.780469904
-22186.89435,-2.474385984
-9522.224042,-0.6074219732
-6646.770939,-0.7652003005
137.2912692,0.3018022607
-23376.68648,-2.618832171
-7184.030957,-0.5376998492
-10022.11701,-1.438843556
14461.63893,2.011719742
316.4511197,0.3645591057
5769.097459,0.7169331805
13778.34017,1.204524389
4325.162738,0.4236916532
-10212.02584,-1.507639582
-6687.877556,-0.01158922811
-11185.86757,-0.4222375676
1919.776926,1.140214504
1468.836091,0.5335973846
-11815.34235,-0.779117553
-1140.453365,0.5138261918
12125.18989,1.876188906
584.6353222,0.9347486501
10072.07897,0.8806509601
-871.10876,0.0627265774
1404.454413,0.0651507693
-16003.29082,-2.015375025
-24879.24268,-2.762152291
-2884.434252,0.1004526378
12055.95298,1.22666991
3965.059045,0.8133844805
-13114.50348,-1.1696202
-10207.3436,-0.7500752291
10017.99405,1.341198866
-3272.403626,-0.349808211
5032.733839,1.025963239
4305.603489,0.5977670621
-8192.604224,-0.9077710244
-4868.49589,-0.484681097
4186.342592,0.6930197474
-412.5151568,-0.007309898111
-24913.0556,-3.688435842
-35917.7208,-5.499573829
-29992.57432,-4.26149257
-7105.145979,-2.09319843
-16180.49922,-3.131824767
3963.708099,-0.6110622314
6380.075936,0.1359836212
2846.089343,-0.0736561303
-14658.97063,-2.504608252
-4203.827217,-0.2506447535
-6118.818206,0.2737353287
234.1947815,1.312706714
3747.102972,0.5461188952
-3625.706566,0.4437941784
1157.28415,1.007656137
9096.034419,0.7775147868
3396.224953,0.7154283921
17564.45497,2.315386779
21213.28769,0.7796406322
-7224.201037,1.35849712
6687.045929,1.744942519
8661.619031,1.406790159
12585.0122,0.2739996687
4066.523451,0.6023396191
4190.794994,0.6266817582
11550.54903,0.8471526844
-9484.271159,-0.3271200631
-853.3719067,-0.2787940193
15083.31333,1.260701796
-8296.291239,-0.8651900241
2564.177125,0.9127461806
2870.624471,0.3341894408
8983.496007,-0.2188569948
1385.804499,0.2376203992
8198.323245,0.77114185
-5890.307689,0.02950793946
5836.622176,0.6262692487
-6272.476222,-0.5123694779
-23033.90797,-2.185890262
8458.901524,0.4653341624
-9693.192127,-0.5489771839
-28305.92152,-5.047538485
-16911.43971,-3.12212264
-8396.731043,-1.045518595
-12946.96935,-2.122299132
-20311.72547,-1.989887992
-9159.256079,-2.425172069
3362.327006,3.640422448
2105.93558,0.8721350844
12098.69531,2.147228221
2930.642121,-0.772777361
10762.47764,-0.08376234118
2815.41167,-0.5248300673
6143.917897,0.2766095105
-7504.180861,-1.365507956
19165.37719,2.957795749
16948.36796,2.668809683
-7437.122599,-0.01666784891
-11451.46536,-0.8406968138
-18169.58645,-2.245497806
17053.05306,3.033992246
-3238.409958,-0.5013255951
-3079.764753,-0.05850192618
-7309.632426,-0.9798078201
-9308.211748,-1.637433288
-16185.66736,-2.652775788
-6793.965615,-0.5773521524
-12996.36274,-2.30139516
-13560.74605,-2.524588638
6542.712354,-0.01725693856
1430.388765,-0.6023436677
-9825.410024,-1.491028455
