"antInsula_cope","antInsula_cope_scaled"
-2630.88535,-0.2286659505
-2637.511467,-0.2142544409
-24776.9882,-2.113736347
-10096.76181,-0.8623267336
-5601.555023,-0.461286329
-11359.44408,-0.9702255436
-9356.419075,-0.8185881033
-12322.71868,-1.054518597
-4975.778348,-0.4289516085
2522.059951,0.2175544947
-3004.628657,-0.2473288564
754.1471289,0.07817612208
-9582.041243,-0.8236865678
6846.12265,0.6012916937
-6936.351241,-0.5967469479
-2462.901203,-0.2147439402
-342.2510515,-0.0347683307
-8737.093148,-0.7558923927
-6586.820844,-0.5659752251
-2907.676977,-0.2369751304
3101.238498,0.2707272797
-6622.577103,-0.5597451004
-8449.709164,-0.718388981
-7954.578589,-0.6816205789
-5578.125626,-0.4792126115
-3846.380041,-0.3177720006
-3464.16507,-0.3016581467
-4705.660565,-0.3919116103
-7310.842471,-0.6389356464
-9433.724298,-0.7945926549
-2667.13935,-0.2240254444
-2555.644323,-0.2103551359
-980.2712098,-0.07825695598
-9998.966858,-0.8653217401
-24124.5567,-2.049589182
-6222.574591,-0.5263288405
-666.5234307,-0.05978433453
-11100.36354,-0.9518468686
-527.358988,-0.05987929922
-4956.19637,-0.4321285661
-1665.836894,-0.1407706375
964.3968879,0.0849237858
-4198.171218,-0.3614730199
-3260.800065,-0.2801825271
-4645.626138,-0.3990913957
323.837969,0.04689689819
1354.366107,0.1162338838
1930.281098,0.1828178822
-2361.758063,-0.2007002369
-5065.51868,-0.420858408
-2262.699187,-0.1957601302
-2088.623606,-0.1767461503
-4149.690078,-0.352109326
-4101.411863,-0.3496278505
-14983.17152,-1.282733487
-1842.757536,-0.1587063933
-5402.485525,-0.4691248003
-10423.16261,-0.9101724214
-13819.37183,-1.184569266
-3046.141618,-0.2503249156
-1622.813362,-0.1383987889
-3143.567438,-0.2711902315
-6666.044007,-0.556994559
-8537.719778,-0.7119666489
-9661.545654,-0.8188537138
-5428.503946,-0.4375413809
3512.431794,0.3114609761
-2439.779511,-0.1843126429
-3059.765012,-0.2456937063
-5281.541062,-0.4331649834
-4126.578525,-0.3458745265
-7398.535349,-0.6242553109
-11649.80235,-1.014723433
-8928.387118,-0.764869349
-13259.88418,-1.129916909
-5591.584568,-0.486261266
-10203.09372,-0.8715331724
-10264.6278,-0.8800585384
-2275.428695,-0.2039742941
-5952.866611,-0.5086288307
-13807.79365,-1.202230646
-5823.37468,-0.5160618961
-7727.158198,-0.6503804969
-11187.29913,-0.9808081224
-13557.7666,-1.167212425
-835.1764425,-0.06141824577
983.6159465,0.09538426753
-10665.01262,-0.9094666464
-4655.814521,-0.4037439729
-1042.433732,-0.07577886454
-4901.353205,-0.4163400322
-8721.060816,-0.7540082255
1250.279292,0.1218840015
-1923.301345,-0.1533054078
3238.81635,0.309555406
-4815.846306,-0.400258068
282.057378,0.0484475755
-19389.6555,-1.652563856
-5870.986522,-0.4994346534
1273.540622,0.1145021651
1586.510997,0.124356118
-2059.118707,-0.1627250963
-16021.77486,-1.373051106
-4169.722925,-0.3575717258
-1570.547258,-0.1412561871
3532.160519,0.3077886834
-331.130283,-0.03745150449
-655.6718736,-0.04968884813
-8962.187415,-0.7542234787
-7479.498764,-0.633118938
-12295.09228,-1.058707225
-4291.616364,-0.3856066022
-11003.78148,-0.9416087117
-2125.489343,-0.1845911519
-6467.733801,-0.5572131472
-3845.704936,-0.3068224818
-7363.680928,-0.6335392368
-2163.393635,-0.1907696579
-1143.617829,-0.08499962553
227.3068998,0.003807913785
-14077.69424,-1.190766064
-6813.415814,-0.5868207077
-115.1442303,-0.01383427392
95.21934815,0.02359980809
-3678.339473,-0.2945994133
-13295.52946,-1.124740176
-15649.82489,-1.33214221
-8496.618949,-0.7359810378
-6449.785755,-0.5547944846
-10637.65891,-0.893305417
-7299.234569,-0.6130046104
-14185.48606,-1.206833481
-1575.503629,-0.1351548146
4821.421841,0.4357886313
2462.565988,0.2358527005
711.5528646,0.05336104938
-10655.05221,-0.8902949913
-13870.54445,-1.121278779
-22213.35445,-1.816905244
-26778.20836,-2.223796493
-13189.98395,-1.083605834
-13155.15106,-1.10958358
-759.3515484,-0.101808133
1616.812908,0.07284821938
-2393.644141,-0.2026821708
2925.598668,0.2214892664
10035.94816,0.7741335837
-9118.487935,-0.7877672699
-2790.929007,-0.2487222833
-15718.90135,-1.310359445
-3664.332376,-0.3283916626
-1195.335048,-0.1149334248
-5009.628634,-0.444690854
-1087.043036,-0.0792600687
-4811.95894,-0.421067298
-6778.307269,-0.5765750374
-504.3097622,-0.05396620321
-9226.424613,-0.7867276045
-4572.933378,-0.4244042263
-2949.488617,-0.2299197564
63.98451339,-0.005484539667
-16831.81079,-1.41558181
8890.66248,0.6875883127
-1983.72994,-0.1675446829
-7948.990686,-0.6824483093
-3763.918463,-0.3186207172
-17564.46653,-1.44180341
6189.674186,0.4576444164
-5141.93541,-0.4323395673
-2152.222782,-0.17266103
506.0970413,0.01391518371
-2837.252619,-0.2490326484
-2965.60716,-0.2603348236
-5757.089905,-0.47097523
285.7505308,0.01526819866
204.8568084,-0.0349008907
3309.693208,0.2727555008
-15207.05034,-1.222990358
-31418.25217,-2.561902033
-14441.83766,-1.183277809
-11311.55418,-0.8947533631
4815.452799,0.3647823232
5359.694867,0.4434252675
3141.164819,0.2456912895
-2490.755272,-0.2090342731
-6386.843416,-0.5271379536
4729.066671,0.3603037918
-9429.042383,-0.7952978075
-8486.201791,-0.6847223036
10329.33972,0.8218429935
-15611.40063,-1.262624995
-20934.21816,-1.703784516
9148.341998,0.7500123772
-12357.86691,-1.007771936
6965.192704,0.5225121315
-1981.560165,-0.108912899
-16334.34666,-1.31098618
2980.756968,0.250191276
-11593.3279,-0.953481343
-7865.417537,-0.6216361466
-12902.33818,-1.053243186
-3217.915492,-0.3010312502
1525.392292,0.08426967949
-3273.567236,-0.2760810511
-4005.624371,-0.3894272361
-10530.3525,-0.9230195903
14735.66429,1.204393175
211.2372728,-0.0403169843
-7052.032737,-0.6357117978
-965.107031,-0.1529909519
-5739.665978,-0.4346660861
-11062.2818,-0.8745286129
-9107.624562,-0.7327920945
1452.641249,0.1180156814
3387.520319,0.2567702026
-9303.330084,-0.7668841187
-14111.52724,-1.126386742
-24771.02995,-1.991734871
-28319.62323,-2.309676511
-15133.19029,-1.263970182
-8809.576672,-0.7155181131
-14341.84288,-1.18390032
-3959.450336,-0.3379086547
-9259.535432,-0.7587150332
-7241.212518,-0.6200652265
-5410.720555,-0.4324928073
-887.7167419,-0.08068810625
9578.962077,0.7842727857
-3755.850003,-0.3430809039
-6249.434361,-0.516092271
-3735.499144,-0.310836869
-2191.447129,-0.2564742743
-9849.105159,-0.8278211966
-9351.372527,-0.7832194425
-1821.374349,-0.1737055418
-7713.146674,-0.6323989494
-4671.361033,-0.4029455219
-15811.12802,-1.352944476
-1563.053729,-0.1451880541
9143.081107,0.7831736722
-5482.866012,-0.4784976938
-7589.754122,-0.635493558
3006.715413,0.2141447753
1539.236542,0.118971101
14376.6554,1.175347639
-7445.328247,-0.6287927416
319.7655245,-0.03449610376
-10204.13156,-0.8639579165
-7577.599185,-0.6676355609
-11746.72824,-1.019043379
-17422.09836,-1.463037131
1828.868928,0.08696123345
-1821.673291,-0.1600207457
-2445.040331,-0.2025277305
-5217.437096,-0.4245003853
8395.307837,0.7118323094
2111.393362,0.1721532737
-13363.27441,-1.073454741
-26612.80763,-2.230056281
-23292.99765,-1.917242852
-8316.410188,-0.7088322716
356.883921,0.05376355491
-20490.80208,-1.679367693
7719.294465,0.6110379041
9456.021989,0.8069402874
-2117.761801,-0.1361783933
-4840.803456,-0.436865291
-6452.423051,-0.5586903918
-2119.129499,-0.1913974394
1579.112445,0.1404018156
9329.789309,0.7580715177
3566.324406,0.2721037031
2570.289085,0.1839213868
13205.81677,1.090223751
7313.978684,0.6371036244
11046.87788,0.8859907602
12268.47659,1.023886205
24143.76561,1.960805143
27208.79092,2.233295671
10730.76821,0.8857294778
6716.590437,0.559707297
4962.203304,0.4039627349
3401.898361,0.2581315374
-19526.29068,-1.613047816
-10321.70125,-0.865577409
-630.0697815,-0.06103144305
-6.186301449,-0.00194456377
-2121.215881,-0.187026723
-4449.143269,-0.3750351801
-7551.716084,-0.6469804675
-4881.799619,-0.3950251589
-289.7806645,-0.02720253575
-4763.898859,-0.4062716529
-6032.632795,-0.5161822194
-6940.312379,-0.5622647441
-4800.055596,-0.4091843377
2420.237622,0.1981088072
3211.191474,0.2564095495
-6948.3347,-0.592065138
-1739.399612,-0.1524577722
1715.729284,0.1505543232
-5211.156198,-0.4661051822
-2.291557534,0.02753407705
523.6963575,0.04388666512
4647.871581,0.3708844523
7574.66452,0.6261442068
1189.144799,0.1056265184
1004.408104,0.08889431423
206.8222574,0.02505848552
-1220.541745,-0.06357725413
-12526.2938,-1.030287498
5524.82743,0.4770661732
-832.3734259,-0.07370854566
10732.90018,0.903589231
4399.958547,0.3973482948
1618.472204,0.1594759875
4822.607521,0.4165470792
6599.182416,0.5406578256
-5079.051276,-0.3932374004
4426.063646,0.3623522876
3977.337103,0.3531006743
3414.155341,0.2870401211
882.1755068,0.07251636066
1718.311433,0.1405600493
-2728.331755,-0.2163980616
-3606.936417,-0.3035874262
2172.303979,0.1868952258
-1753.579349,-0.1143899049
2197.16555,0.1965432933
8835.995487,0.7411894793
5000.83467,0.4117472477
4716.071717,0.3821069187
-223.3834502,-0.03406562273
-7280.579064,-0.5975060808
-3813.925021,-0.3193792736
-9689.104112,-0.8011508046
-1681.401846,-0.1021312909
-20378.20894,-1.715062928
-16198.38976,-1.309551764
-19749.83423,-1.620491609
-8177.235266,-0.6853025008
-4247.879514,-0.3576971257
-444.0615157,-0.04521101669
-2623.798777,-0.2290382458
-242.9985108,-0.01407569532
-34.10104457,0.008801323327
-1170.986683,-0.09028522679
-8263.750021,-0.6659166873
4701.85613,0.4135156264
5317.249958,0.4438022793
819.8457439,0.06686356622
5459.929308,0.4484019142
-7644.191884,-0.629982956
-5248.847748,-0.4305561169
-2759.140392,-0.2107232225
-119.0809666,-0.03057138502
-1711.700266,-0.1366382275
-6609.274938,-0.528770088
2254.396311,0.179530551
-1590.019488,-0.1302645482
1273.496862,0.1065573299
983.7821182,0.07609235986
-3890.619741,-0.323510066
763.2603309,0.06812593383
-575.7103892,-0.04524597761
-1846.476432,-0.1556306027
5410.12824,0.4484764285
788.5796112,0.058677738
-1517.83421,-0.1217747628
-2661.370978,-0.2136164485
491.3369276,0.03485810097
1342.02306,0.1103281807
474.1015761,0.03363385386
-231.9645953,-0.008707711639
980.0717554,0.07552045511
120.9169044,0.00795739132
-2796.676359,-0.2282432242
-14514.11254,-1.205106761
-9692.066397,-0.819776234
-9819.860424,-0.8226702407
-9212.203885,-0.7562576255
-1646.444636,-0.1345591514
-5351.507147,-0.4337267182
1855.212401,0.1577702436
-3901.222164,-0.3092438881
-3774.595814,-0.304242797
-9367.57719,-0.7856714907
-3348.715347,-0.2764124148
-6320.170447,-0.5239644228
-897.2348509,-0.07905823125
-6042.236371,-0.4839999323
271.7538648,0.03722411939
1052.647649,0.1193486952
-2878.318152,-0.1991924272
-924.8863369,-0.0799204214
-8082.299359,-0.6391513284
441.1219311,0.04555698113
2801.513084,0.2309390677
-6989.281849,-0.5639190627
600.9304641,0.04054356778
-6643.605092,-0.5231394816
-8897.047436,-0.7281284264
-5302.169997,-0.4343391796
-4491.736447,-0.3421483901
-32.00863671,0.01537184779
-7056.354632,-0.578797214
-9963.003637,-0.7949119555
-4188.031031,-0.3235993884
-4114.46595,-0.309696905
-6944.439168,-0.5314294452
13452.19257,1.130997263
6539.578143,0.5464453232
13493.76101,1.127247417
-9203.572447,-0.7883392604
-15899.51071,-1.325449712
-21419.42481,-1.753176157
-13590.16048,-1.070189761
-21546.20577,-1.740488354
-22006.41944,-1.796798537
-7135.324685,-0.5588098021
1647.747462,0.1390712845
1292.513886,0.1339986464
2762.283844,0.2400678068
-26558.23937,-2.172619112
-28844.58462,-2.352579573
-5269.367457,-0.4334664222
2382.496743,0.1818970854
9830.514298,0.8034378847
14154.9735,1.156277027
9105.72178,0.7544088078
9320.223917,0.7618314878
3505.515264,0.2944983094
-2503.597044,-0.2029014644
1469.931227,0.1293525201
-19077.72374,-1.550744343
-1616.094134,-0.131248906
-6615.762521,-0.5451170569
-265.2389708,-0.02340646426
381.197764,0.02888845267
-2514.519373,-0.202127838
-1213.384827,-0.1164349469
-7211.906336,-0.5937826213
1201.711183,0.1109880717
-1294.669217,-0.1013852175
2940.981174,0.2397547623
-8946.88607,-0.7343280129
-6827.868537,-0.5649009944
-1329.191423,-0.113314564
5744.444674,0.4727123213
-1673.977065,-0.1406277932
2611.879487,0.2063378649
-5661.672961,-0.4648396751
89.7910173,-0.003710067508
-3254.819009,-0.2851867403
-5543.631671,-0.454083126
1.103348995,-0.003615833858
-339.5128474,-0.02260993036
-8171.475958,-0.7188707457
-4492.941946,-0.4112523507
14407.86748,1.2727106
-1283.341815,-0.1290550696
-9391.520185,-0.852574977
-4216.098583,-0.3438213247
-7499.370826,-0.6758052761
-2821.274347,-0.253597118
-16231.57559,-1.453595216
4767.639123,0.4200916068
8984.301116,0.8115796629
4456.912208,0.4094939366
2723.671741,0.2601931712
6899.420832,0.6396202282
8972.905601,0.7929499727
2433.820487,0.2314161863
6940.955396,0.6216638783
19168.43642,1.719426241
12216.59602,1.115223745
-12185.67491,-1.100656386
-21420.12406,-1.942620197
-25479.82853,-2.321201391
-15212.19651,-1.39226069
-15354.26034,-1.406492059
9766.152112,0.859952344
984.0395784,0.06971175403
-3552.714026,-0.330130096
6346.186968,0.5598014881
4348.529394,0.4196172962
4190.851251,0.3962726205
9111.263865,0.8203668393
4728.007058,0.4250545333
9732.444747,0.8757248685
-16218.74613,-1.461460537
-9879.538809,-0.8962165707
-12668.31273,-1.152137941
-8819.238065,-0.8067414287
-7013.68767,-0.6613280481
-937.9847664,-0.09494816759
3776.571105,0.3353635987
-12744.97931,-1.176972704
-4977.471922,-0.4403391727
-8452.515399,-0.7754568598
-6128.839231,-0.569958599
-3652.953514,-0.3387085068
-6219.790273,-0.5703864445
-247.907133,-0.03529184157
8150.358776,0.7409803013
-6399.257751,-0.5882430839
3376.498458,0.3194461614
-3487.44016,-0.2990792039
-1458.485508,-0.1502760236
-2379.487645,-0.2093429633
-3764.668258,-0.348568529
-565.1633591,-0.04664036112
-20753.82127,-1.874104302
-15745.56347,-1.423148236
-20636.25644,-1.871030823
15.79794018,0.01056546251
4052.271675,0.3596141826
-591.9055362,-0.04121352369
9561.107424,0.8589777666
-11155.90068,-1.031325598
-1510.562841,-0.1403932923
-5981.732917,-0.5565270318
-1962.209199,-0.2073058578
6455.686489,0.5771555715
-8369.023504,-0.7674117021
-5473.386466,-0.5245390528
-1026.510339,-0.08614766499
-10758.95662,-0.987358453
-4532.754616,-0.4264083376
-7912.393432,-0.706699155
378.9722431,0.04552411778
7009.688182,0.629752461
-2349.509934,-0.1870124327
3257.968691,0.2970304933
2444.420437,0.2092119478
-12525.58665,-1.139335982
-2069.643791,-0.1702419062
-16.50743173,0.005277117203
3030.203129,0.2709155789
-20146.2941,-1.844361558
-18839.72262,-1.766399534
6688.034432,0.5982803484
-6429.375702,-0.5966422245
-15718.84589,-1.451824372
-1245.775262,-0.104265598
-431.0351214,-0.03582383926
-1007.695752,-0.1111679004
1258.622379,0.1049510777
-3041.269069,-0.2738404514
-13524.74002,-1.264889296
-7753.588605,-0.7077357499
-3469.948274,-0.3211262635
-3082.21529,-0.280397573
-6793.305536,-0.6256889785
-3405.823785,-0.3348231346
-8655.500716,-0.8058776625
-9418.058574,-0.8538636065
-3056.54434,-0.2863186203
-4662.061524,-0.4191120992
-2658.763522,-0.2378620928
-50078.68647,-4.631279482
1728.71637,0.1564768518
-11036.47674,-1.02863825
-3941.865415,-0.3550969421
3214.574993,0.2814320624
4062.041713,0.3816711377
-3279.562825,-0.2962418506
10237.84056,0.9430401417
-146.4489856,-0.01211902379
-570.7080524,-0.05501423091
3645.204806,0.3363201888
1827.989144,0.1644339611
1499.218477,0.1218244695
4624.515445,0.4121218813
-6702.349626,-0.6044942677
-2624.431477,-0.2499860772
9063.427327,0.8077991023
7738.347803,0.6944904102
-3397.164575,-0.2835439841
44.67502892,0.01221369864
-22857.13841,-2.050653934
2913.692082,0.2893692482
-17091.047,-1.52209525
-25581.42582,-2.299917852
-14259.198,-1.265343478
8818.795557,0.7881118857
4580.231386,0.422370108
1416.826455,0.1188911987
486.3415283,0.03939023458
4320.412004,0.3968739732
3616.227104,0.3077714301
4642.601685,0.3978250022
13638.76833,1.220586276
9516.460113,0.8398266715
8710.292062,0.772829936
7979.037786,0.6858649091
17145.09265,1.511129115
-32133.55654,-2.935252699
-2952.563132,-0.2881908809
-26567.11437,-2.440266598
-10407.72308,-0.9629328084
8836.026759,0.7835692704
4440.959755,0.3890810919
2603.898154,0.2223999233
7074.16105,0.6185300213
-5312.033215,-0.504527488
-4570.34462,-0.4215867045
-4414.879432,-0.3953538968
465.8092477,0.02507149027
-2237.750718,-0.2139335248
-30922.96109,-2.808467212
-2859.544055,-0.2621833019
7821.662834,0.7352929496
-2963.770851,-0.2746392694
5268.636652,0.474527222
13592.4653,1.240377995
14712.34054,1.341988926
-9865.030343,-0.8041383265
-17726.47581,-1.539213826
-5860.733893,-0.5103848059
-15665.20815,-1.361182549
-1522.59761,-0.137389159
-3672.353661,-0.3163692723
8244.079493,0.7324118396
3839.77114,0.3280904724
3062.647323,0.2534354274
9024.694764,0.8028641719
9778.072823,0.8430038041
5821.756501,0.5177811676
-5137.94558,-0.4345878561
5897.813424,0.4992332454
4845.255715,0.4236073377
4671.8422,0.4290616191
6958.551109,0.6043212324
-1277.735899,-0.1215861716
-7695.035381,-0.6868573456
7904.129363,0.6985407252
-12795.55752,-1.103597476
2759.896702,0.2401924226
2791.390258,0.2594050315
1189.335067,0.1181710025
5.162091339,-0.02629404994
2926.815061,0.2162073163
-791.8216577,-0.07707296442
-1309.692329,-0.1211061794
-8034.160616,-0.7104138902
-9230.394023,-0.8134251974
-11250.97234,-0.9850883436
3717.86557,0.3243103724
-290.2909753,-0.02679328728
5709.537257,0.4805408742
2614.672976,0.2144799695
1760.202819,0.1435809487
-9102.723424,-0.8298162793
-4496.595664,-0.4131291366
-6559.634795,-0.6010028185
3232.840854,0.2778192129
-37338.00726,-3.240632581
-14282.01008,-1.225288834
-9601.512165,-0.8373134179
-4000.584605,-0.3441873923
-1692.268921,-0.1640132532
1024.447648,0.0926627141
-2949.495435,-0.2441098229
-5119.759281,-0.46209945
-4061.560688,-0.3646813307
771.2632171,0.05618927416
-10349.9402,-0.9070411332
-1589.395394,-0.1553422024
1799.671376,0.1200001168
1539.040511,0.1358242292
-2781.166294,-0.245731055
1311.879317,0.1243829352
1278.566111,0.1225822382
-4812.804607,-0.401203446
-19061.372,-1.640563861
-14831.75704,-1.285692553
-2783.557276,-0.2096112733
-1533.981624,-0.09542415612
-7581.768363,-0.6482777555
-3483.109685,-0.3014029713
-7558.527078,-0.6728849323
3286.801133,0.2598111465
-6750.693579,-0.5797528598
-5857.396162,-0.5232901956
-2798.121176,-0.2625323344
1994.441908,0.150580883
-6962.744391,-0.6094781754
-6682.851103,-0.5927339658
6010.173747,0.4879484337
-7376.418383,-0.6684963138
-20335.07871,-1.79000068
-1175.537285,-0.1189285997
-52.47789085,-0.007332147205
3860.65456,0.3654108293
6087.367652,0.5112568614
-2806.666312,-0.2603466566
-23112.06386,-2.017740114
-24581.10967,-2.148041526
-17746.75649,-1.573246459
-4870.69123,-0.4573411929
-10194.60288,-0.9084452201
-12886.08272,-1.133614981
-7487.856249,-0.6653040476
1026.653052,0.0805778935
8241.510199,0.7137243887
-6401.421756,-0.5738399001
-7907.444478,-0.7253880287
-2157.050471,-0.1981986544
-9218.469002,-0.8281887633
-3484.597091,-0.3049528108
-8014.676244,-0.7006671675
-2487.284618,-0.2199332602
5864.333908,0.5189107991
5335.351971,0.4770240454
-1107.154633,-0.08956411062
1033.100675,0.1007272591
5802.987883,0.5272641968
2938.103671,0.2679510388
416.1003669,0.0403144408
1103.576234,0.09299027309
-3098.528711,-0.273459122
-3914.133067,-0.3508493791
-74.55905646,-0.01685216874
-308.015223,-0.02939977155
108.7754483,0.007018400732
-1825.614199,-0.1654712721
-9119.948951,-0.7974194688
1626.099061,0.1498245313
-1152.033028,-0.1075252984
-2426.170822,-0.2325446818
-601.6662896,-0.05223511612
910.6821629,0.07724780671
-1427.185557,-0.1303539279
-163.3921176,-0.02332559497
-933.6863369,-0.07786612828
-4676.357504,-0.4300429241
-22190.7055,-1.92343223
-29724.78989,-2.610096478
-15196.61987,-1.307002083
-21441.86259,-1.869758199
-5606.56261,-0.4911154879
-5271.516286,-0.4630596657
-9184.434832,-0.8209844088
-723.4184236,-0.07305568753
-315.4423563,-0.01865762218
-3609.41348,-0.3305587435
-2692.871918,-0.2451523887
-4205.870315,-0.379175492
-6531.846971,-0.5885337016
-15500.93792,-1.368475644
-3567.845185,-0.3209190306
1059.842406,0.09604575211
-3393.494576,-0.3299622323
-11305.55094,-0.9894306306
-25106.42178,-2.22811556
-2742.082673,-0.2341787434
-3057.067088,-0.2639473398
-4366.276837,-0.3886481759
-13114.40044,-1.145080502
-6782.618436,-0.5915615627
-9333.830801,-0.8288152353
-7825.387364,-0.7016056603
-8950.262095,-0.817243582
-1692.433247,-0.1290481873
-7784.682845,-0.7111649291
-4852.209291,-0.4320914517
-5335.142341,-0.4600892178
-13017.60628,-1.153111229
-3517.426913,-0.3215233031
-3682.958347,-0.3155967665
-6571.36852,-0.5808393103
-6115.05217,-0.5658461571
-1785.015134,-0.1730329845
-3051.400993,-0.2653085463
-9335.261883,-0.8458686035
-1642.495418,-0.1480262059
6243.800143,0.5032990423
12180.47701,0.9748951221
2184.262085,0.1790268323
1735.875263,0.1241187584
-7443.911733,-0.6231649949
-6037.816541,-0.5214624858
-1678.687212,-0.1475917122
-3395.263137,-0.2743611407
-8099.179724,-0.6472371145
-6169.341873,-0.5213651668
-3403.815681,-0.2825729189
914.8838208,0.08391620893
-8434.577731,-0.6805095565
-6147.203472,-0.495663659
-16445.96667,-1.341447341
3948.153114,0.329493001
10482.50267,0.8569153745
-6188.657777,-0.5000993652
-5226.202242,-0.425999169
1064.025648,0.08945756713
5219.577673,0.4103038035
-16378.26404,-1.3436818
3262.257024,0.2708089007
26572.77556,2.167161474
13786.77827,1.10850561
8667.669949,0.7181314139
5273.236481,0.4571245737
15458.78084,1.281619509
9351.349674,0.769328869
4524.299041,0.3443494571
-54067.47196,-4.412165952
-59287.15273,-4.830856808
-416.5256627,-0.0351748457
6924.829399,0.5678482991
8537.242911,0.6950179914
6767.221036,0.5538490379
-2805.035137,-0.2417693461
1124.976699,0.09265785997
-6507.330836,-0.5292961292
10205.15137,0.8188390621
-3.692818836,-0.03634332924
9711.327697,0.7719914506
-16830.43287,-1.391785582
2479.228183,0.206137983
10819.43429,0.8937925913
5613.010417,0.4721433463
-4600.018787,-0.3704821429
-15126.50521,-1.242198879
26993.66863,2.251301788
2335.811458,0.2193028269
15839.43057,1.350072802
-19376.77328,-1.605994679
-41093.07847,-3.384257727
5633.203534,0.4801721086
17167.97403,1.401356868
-18394.29061,-1.532315386
29121.06322,2.419978139
27439.44691,2.258920185
-5598.317416,-0.4620882333
-43930.02734,-3.628145667
25589.44269,2.108847422
-151.6792547,0.01725415779
21354.48208,1.765321837
-22284.2753,-1.823138489
26381.78156,2.187309636
20969.38595,1.729352618
11654.29041,0.9730935461
15621.21329,1.325410718
-16892.69914,-1.379457201
5212.591714,0.430692003
-25568.92213,-2.0837891
7800.903427,0.6493116882
-16015.78944,-1.352463129
-35336.69914,-2.914027442
5291.639438,0.4362191637
-1818.943703,-0.1546011333
8745.870074,0.729332471
2148.909232,0.157972688
-9201.882005,-0.7515119499
2359.846346,0.1912538333
18603.76137,1.516868147
-18423.84964,-1.563033931
-28071.00174,-2.328539384
14871.87116,1.215354521
-11367.68521,-0.9469229589
14741.25507,1.218732658
6336.132552,0.5293045649
23582.47945,1.952367366
-7873.429962,-0.6194408804
31357.57242,2.621532724
10257.28042,0.8495926032
4117.040328,0.3313087963
-33919.21747,-2.812985171
-54055.45071,-4.491955142
-52299.44245,-4.3171102
8687.115893,0.7229982817
-3759.472997,-0.2945833943
16303.83441,1.3621049
4263.035822,0.3677371484
17216.52497,1.42542779
-24378.54117,-1.998767753
-22414.75972,-1.857562991
-28806.87088,-2.38583194
-10155.44423,-0.8249366784
2711.246214,0.2233241673
2391.812339,0.2135249394
12784.43748,1.07932005
-2474.651272,-0.2163145589
-24495.42082,-2.072504022
-24705.75606,-2.044041023
-25503.70907,-2.106977158
-16282.58791,-1.335369708
15646.00353,1.294587485
22620.23955,1.852104332
16955.11195,1.398425406
12320.4738,0.980320556
817.3591436,0.05285776449
-13164.33171,-1.121398365
-10428.93109,-0.8924433886
-19562.03325,-1.598251081
-24089.75875,-1.980621722
4867.711155,0.3618573187
64.72277837,-0.03819379406
-35530.43193,-2.873395383
-22075.34422,-1.780221937
-20028.48901,-1.626508934
8040.635583,0.6304984294
19960.54629,1.585867715
3613.505102,0.3255507806
20111.55005,1.634170073
11482.95665,0.9031974078
-17741.10681,-1.400559366
28311.81294,2.281021792
-2733.534044,-0.234167113
4786.113827,0.3893264066
-3160.137821,-0.2532941958
31830.15983,2.579015328
15649.08921,1.254619284
25469.01252,2.045485265
-9574.906469,-0.7895824008
37170.07063,3.009833226
-649.1909669,-0.05323493388
-19099.56963,-1.544804746
12801.90725,1.040852978
19278.71546,1.556053516
15403.0538,1.247537714
29434.82734,2.366809453
11859.57821,0.9487007981
7215.890962,0.586417355
-55745.77065,-4.513162561
16483.42251,1.352553978
-5271.0603,-0.4417389471
29278.32137,2.366957111
2110.96859,0.1895402187
2211.004031,0.1844618791
-2223.017275,-0.1897711636
-6077.005866,-0.5022162608
11020.395,0.899997158
-4086.425901,-0.3341971458
-16932.35262,-1.3696793
-5451.514387,-0.4854320814
-9222.45188,-0.8043292378
-6643.492267,-0.5765058092
-3446.847742,-0.3328617646
-6586.525431,-0.5954431542
-15983.39276,-1.375176141
-4718.704656,-0.4339210926
-5080.234108,-0.4354503236
-6701.402553,-0.5871519873
-453.0576502,-0.03848383192
6200.793988,0.5076506241
-10004.92131,-0.8710108197
-3502.374571,-0.3333056359
-6456.935373,-0.5557009513
-2123.241017,-0.1905079812
-9246.95191,-0.7808913211
-1028.85663,-0.1090823723
-5891.878219,-0.5230230927
-191.840685,-0.02019988512
-14707.58214,-1.275640766
2249.170825,0.1971987279
-3858.698589,-0.319614542
-6983.631395,-0.5783293979
-14362.36328,-1.236188061
-9287.192741,-0.8169992098
-17036.40934,-1.435746152
-10897.75043,-0.9051407417
-13056.08102,-1.120158153
-1194.58693,-0.1219201959
-4727.116757,-0.4372187005
-10726.95342,-0.9060991272
-16149.40369,-1.380653336
2006.017707,0.1450524622
-4911.984314,-0.4269151374
-7088.961178,-0.6597627557
-4397.902864,-0.3785575073
-5330.61373,-0.4717661928
-3525.718185,-0.3210831882
697.2332402,0.03771537058
-5703.912163,-0.5029855845
-34561.70479,-3.000373375
-29375.4715,-2.608354863
-28849.61587,-2.512199056
-2028.536409,-0.2375450939
-7960.642847,-0.7133636368
-646.4726536,-0.0691690152
-1006.195599,-0.1206063466
-2370.535524,-0.2514668226
-3710.789079,-0.3300214678
-6934.599884,-0.6249947758
-15988.20391,-1.386454315
-8676.218056,-0.7911342823
-1667.917451,-0.2033371951
-4255.739036,-0.4019160627
-5115.6744,-0.473648745
-4793.766113,-0.4614504946
-13036.49943,-1.148830803
1970.699868,0.159408831
8819.839077,0.7195904344
5799.510766,0.4948699272
