"dACC_cope","dACC_cope_scaled"
-3796.751331,-0.370664967
-1626.179454,0.0540184012
-2996.620439,-0.2582782748
1734.351804,0.3861817789
-2331.769447,-0.004615970867
-5296.990554,-0.7017089747
-4282.531021,-0.5254763789
-8347.085707,-0.9273114138
-7996.546057,-0.8466237385
-3086.488796,-0.2209763326
1899.637738,0.370097596
-4035.826763,-0.4302822628
-4570.817545,-0.5271578722
-5356.228956,-0.6641082136
-2312.161702,-0.2080850563
-2527.661068,-0.2121082068
84.22650244,0.1331955595
-1456.539406,-0.02022799094
-1642.409787,-0.04121843006
-2837.511595,-0.05387125998
-1202.006092,-0.002553314774
4277.493813,0.6877470551
136.5696964,0.07552983234
-3929.961785,-0.4393575975
-13008.21995,-1.652804709
-4061.019071,-0.3584314035
-2740.25266,-0.3570026479
-6696.168553,-0.7969841159
-3570.479801,-0.5787940637
-1880.0235,-0.09181467475
-1038.80053,-0.1458391143
765.1179527,0.188122954
-1719.902332,-0.1722363231
-1283.37917,-0.1654585659
-2555.277912,-0.1658631579
704.625784,0.2755725664
2484.771608,0.3141587478
2388.138731,0.4410357649
-1753.194483,-0.2310658981
-3975.921509,-0.4659081986
-751.1607936,-0.131228332
-3556.171517,-0.5381521454
-1100.115948,-0.1392178275
-2440.817662,-0.2742151269
-4896.985544,-0.5114979348
-319.4823085,-0.03264810247
-2058.024531,-0.2493181746
-13869.99467,-1.786815204
-9446.3906,-1.029874788
-5561.309062,-0.6283013469
-2362.850325,-0.1943990452
-1969.015811,-0.1761562833
-2064.64746,-0.06981709243
-6957.576321,-0.8203545937
-7528.859615,-0.8141477995
-4230.834016,-0.4482171354
-4473.178445,-0.5921861978
1228.777352,0.3590874622
846.3497235,0.1980176613
-3421.286461,-0.1779812893
-1058.114896,0.02578946791
-5503.83154,-0.6643474743
-9513.127355,-1.304401341
-2278.095375,-0.1799885986
-4106.285343,-0.2092827572
180.4103756,0.2384085126
-3002.110075,-0.2584131003
-6732.052234,-0.7016650623
2224.364872,0.5668383182
-926.9003481,-0.06916860862
-7902.063361,-0.7983438648
-2641.902294,-0.310397684
641.5235349,0.4838034638
-2801.76745,-0.2035870422
-7092.597988,-0.8460629501
-3176.74747,-0.3502200425
3990.877042,0.5679582394
-4170.925008,-0.4156175073
-2953.625395,-0.1831978304
2193.449579,0.459397967
440.0868061,0.1592324864
1138.013615,0.3274234892
3114.958235,0.6571171151
3724.163258,0.6462921841
7489.055375,1.203780734
1033.190258,0.2512044668
-1180.797478,0.1759624837
-19148.07494,-2.264501319
-6726.321351,-0.6811896816
-1724.819724,-0.04174123847
5235.91134,0.9457550745
-3410.306411,-0.4300941691
-9867.75393,-1.279966244
-5266.748283,-0.6349346084
44.78131858,0.04670735656
3949.563029,0.745655983
-57.23638923,0.02818762627
880.051866,0.3364921175
-6515.352522,-0.9224345146
2099.962164,0.1656669633
-3532.093665,-0.4365129814
3080.605068,0.3863495782
-4911.705782,-0.5833561918
-2032.991903,-0.4124253322
-1843.666831,-0.1579881453
2461.277727,0.4985675608
137.5150519,0.0532371336
1033.771514,0.1191169618
2530.658263,0.3942168486
5190.012727,0.8313760314
-2995.966278,-0.115523174
-1953.633914,0.02378895473
4507.430666,0.7700100114
1954.490916,0.500994515
1576.657313,0.4757887696
-5507.564922,-0.4518765071
-5107.731024,-0.3477765957
-638.9862946,0.05901135232
-61.97086799,0.1926188903
-3650.786205,-0.3138725374
-5585.812236,-0.6432098908
-9471.536566,-1.060740345
-2795.579675,-0.3705008174
3734.590431,0.7407990576
459.2657336,0.2386319066
-1220.625195,-0.2229968071
-1708.210276,-0.09026238398
-17339.95373,-1.94054285
-24681.66389,-2.830856379
-30702.9156,-3.633809276
-17313.06294,-2.035867309
-15644.26607,-1.845185077
-2006.114936,-0.1819660636
-13038.3411,-1.586943036
1946.286712,0.2644526944
4662.67228,0.6033725234
1150.83725,0.1097709443
861.0552532,0.1589779857
2676.10606,0.3386986618
-7895.701654,-0.9280885694
-2728.421016,-0.325348157
-2413.380263,-0.2706714958
-5715.729989,-0.6728366615
2385.656181,0.3752204172
-405.4169623,0.01965983218
-5762.403972,-0.7449712638
3516.689766,0.4890682335
-11526.26042,-1.525680553
-18544.22834,-2.39542198
-5492.684817,-0.7227956842
-4218.437598,-0.5440596619
-1760.420852,-0.1010793403
-6916.522131,-0.8923216326
-1237.49038,-0.1059991248
-2159.165703,-0.2107807118
-2851.160493,-0.2651292684
-9546.030452,-1.11118495
1692.990888,0.2482445384
-5707.821706,-0.6545481953
1641.369293,0.3084851218
9390.564089,1.319345797
-4645.379035,-0.5206126529
-6138.593215,-0.7499496302
-3396.75142,-0.3765468202
-1696.936454,-0.1940177636
-4226.310849,-0.458385991
-1923.732248,-0.296150545
-23064.94927,-2.483428573
-33841.3603,-3.848858647
-20427.56004,-2.321943074
-18850.22006,-2.158091542
-3232.995957,-0.2934095672
2905.122235,0.4966426979
1434.67446,0.2514411065
-3315.035714,-0.3345385861
7472.526043,1.006028011
4617.765849,0.699112462
4637.924118,0.6688605517
-10277.32374,-1.291343131
7517.425197,0.9294948756
-4224.958976,-0.4040807188
-13951.63242,-1.709036842
1071.354227,0.1289633933
-2749.599001,-0.2402927084
-4922.177535,-0.6662683992
17344.11569,2.221111701
-13454.42086,-1.692190042
14146.88183,1.82411072
-10493.21255,-1.247055746
-8251.999719,-1.010267435
-13271.69153,-1.55457918
-9678.565971,-1.19384083
-7736.180415,-0.8760450945
1373.770519,0.2647789145
-13606.2868,-1.711991055
-13905.10961,-1.660391188
12821.38598,1.636336979
-5791.050521,-0.6342097704
-17929.1819,-2.091212376
-17532.70995,-1.955482482
17979.67021,2.013527594
-2322.782368,-0.4078807328
-2960.304291,-0.289799685
10954.24469,1.326461767
983.8055883,0.1943314351
2879.032579,0.4175378703
-10367.55006,-1.218173323
-28755.14219,-2.989140728
-34728.47142,-3.964516797
-13513.23972,-1.188530708
-11997.91414,-1.201088948
-7402.796396,-0.6577743849
-1923.319321,-0.03864081204
-4116.913847,-0.3736781262
-473.4417611,0.01823119314
-8219.080958,-0.3614993727
809.2263806,0.01505129951
3555.717456,0.4574372778
-2672.651469,-0.1895666177
-592.9777849,-0.1703630035
1813.560442,0.163656279
1435.759269,0.1501560649
-4141.691027,-0.3993654123
-7919.735762,-0.9171890221
-3333.419246,-0.2474752899
-14910.45182,-1.708614894
-2478.672755,-0.1667867345
2194.296538,0.3537371537
6027.033706,0.6161824977
8663.892221,1.052020774
-324.2058496,-0.06903049352
3139.687029,0.2938713066
1743.497794,0.1019657387
-5910.031925,-0.8420218808
3683.993708,0.5037057418
-11465.39639,-1.567522194
-14852.93444,-2.013082255
-7159.54362,-0.8727398369
-15217.21783,-1.834195566
309.7598099,0.3173913476
-11282.56028,-1.446312222
-1444.422986,-0.1503241274
4135.360549,0.5688326337
-6903.571307,-0.9944106973
-10105.80902,-1.481557909
3150.85761,0.3189316796
-6920.867522,-1.053329407
-16803.59214,-1.832464606
-23908.31399,-2.746801741
-14191.48016,-1.716741681
-9492.133439,-1.151075313
370.0625319,0.04529111835
-6524.475357,-0.720664095
8518.418324,1.176232796
14946.76794,2.061573821
-1883.876945,-0.2784692895
-60.9332792,0.03723994728
717.2028098,0.1419017587
-1506.098409,-0.2187182262
-1969.314608,-0.3324552799
-521.0963759,-0.1842069994
-8038.620573,-1.13328681
-4580.379838,-0.6300656941
5483.811528,0.6644610624
3519.367054,0.3909799938
-9363.316931,-1.33008646
-2068.730506,-0.2628035325
23444.81044,2.174926098
22422.67217,2.356766704
13950.83771,1.65564746
11188.75957,1.334385865
7188.573085,0.8137110067
3551.845198,0.4708006697
-57.48486929,0.04562749991
-522.9026945,0.01094430317
237.388881,0.06777976839
-2350.22105,-0.2599229531
955.6223725,0.1385449241
-3922.876255,-0.4426327423
-5478.329016,-0.6216832601
-3236.320552,-0.3402465181
2378.690654,0.3277631826
-5740.313256,-0.6834896108
-3997.415317,-0.4192737398
-1463.585081,-0.1069808204
-3709.231117,-0.4371319357
-620.9450793,-0.09591474797
-6990.438148,-0.5706906233
-9900.70896,-1.042216685
-5447.392942,-0.7651783111
-5520.203084,-0.6742446647
-2516.211943,-0.2150861781
-5619.220463,-0.7742051829
-2831.067509,-0.4557489388
1996.728131,0.03753408263
3369.703948,0.3001074247
2118.81919,0.05078751307
1196.750209,-0.003946778344
249.5093696,-0.1159652257
2678.576823,0.09399058371
-5552.060815,-0.5773208532
924.5875552,-0.1410990203
485.7156687,0.1278969462
11327.68116,1.21240556
61.15379901,-0.05293936231
2092.599538,0.2159723032
4751.800651,0.4570037412
13853.20669,1.848014086
-2541.305867,-0.03237580609
6813.09278,0.7698416237
2360.26747,0.338350758
5716.672559,0.713239051
874.0585548,0.1241676435
9914.32725,1.232240477
917.677938,-0.003154313461
-753.4899897,-0.1772158676
6101.909402,0.4817391578
-4404.827348,-0.4367932836
4774.943598,0.6704153392
2774.734495,0.603554312
2775.987405,0.4537502794
4382.698485,0.4154557739
3652.793,0.3227945517
-4517.383375,-0.6887608776
-3710.152161,-0.3924444208
-9720.598497,-1.187801358
-3600.902593,-0.6447604693
-29426.5926,-2.760733961
-26365.11575,-2.850423509
-21654.78398,-2.251354903
-7533.592996,-0.5747855448
-7088.918014,-0.8064817795
-414.9064661,-0.1975472566
-2293.457251,-0.1911851986
-1655.657279,-0.2281885007
1037.324613,0.1498775042
1142.839423,0.1252734276
-5384.797625,-0.6414053101
3711.173507,0.3129326667
3168.350846,0.5327777424
3558.870578,0.3937489816
7916.600692,0.8926111462
-2724.373092,-0.3002113447
-7181.691992,-1.032502374
-5562.356482,-0.7507143253
3212.888106,0.4744717122
-1073.558698,-0.0325753422
-3527.768715,-0.3817436504
3359.730122,0.3530404092
-3811.158375,-0.5775188427
-190.9668701,-0.05427864161
1788.553048,0.1782550707
-2162.011891,-0.2219169317
44.62449473,-0.05122087977
-2406.228957,-0.3679147021
-1955.758145,-0.2709566574
3719.758985,0.3730628005
1873.470184,0.2199475662
-687.006464,-0.155963201
-2371.339746,-0.2936057686
-423.0811952,-0.1377711987
301.8254726,-0.06790483396
2265.498188,0.3159759312
-2288.318584,-0.309237016
774.6566649,0.08525469953
-1277.929787,-0.1982079985
-2974.235823,-0.3555136309
-26203.98231,-2.92890718
-20125.45478,-2.236861131
-14256.29165,-1.652268349
-14030.68228,-1.625675132
-3979.911056,-0.4461383955
-4524.377722,-0.489668042
-1038.602365,-0.2213322524
-2733.840847,-0.2675433328
-3051.23839,-0.3200981016
-4921.359029,-0.5686878514
245.1825058,0.1556545407
-6194.291921,-0.7929180833
-1499.861223,-0.07562308996
-2465.443488,-0.342935297
1213.097288,0.1266867275
1715.625637,0.1894152667
-3061.17611,-0.5111218056
-1022.556303,-0.1931503455
-7144.953377,-0.9025962933
1799.022181,0.1432604879
3770.657827,0.1793870679
-7341.969652,-1.020577505
1679.915026,0.02142490336
-4502.321424,-0.8762870747
-5973.404447,-1.223821453
-2921.231583,-0.9206608334
-6364.636368,-1.233589797
-7664.627301,-0.3832991404
-9650.139477,-0.4120236669
-10230.57346,-0.5411837876
-9167.057716,-0.5050350623
-2856.193795,0.2915055264
-11157.06929,-0.785710886
11625.8091,0.9954600935
9316.831524,0.7909420106
13426.79689,1.144822547
2661.399847,-0.08240480886
-7825.928221,-1.523750566
-17505.27754,-2.736718049
-9574.279948,-1.038845585
-24954.80115,-2.443393562
-30009.83964,-3.121495456
-15790.71056,-1.610841608
-4294.774206,-0.4211962861
-4562.972595,-0.4029452752
-1593.867462,0.02869824916
-16126.84534,-1.590731447
-26132.16166,-2.870269784
-7186.023651,-0.6758000973
1348.238676,0.3941152748
6519.577389,0.7576805861
13005.18201,1.515181485
5993.050095,0.9418243721
2211.862672,0.4554152467
1461.06641,0.2750202092
-2403.759224,-0.1105187709
371.2184278,0.09881528397
-13142.51719,-1.547600332
757.2080352,0.09840419764
-1149.199045,0.03144147381
178.30781,0.03501062952
493.3708635,0.1137236373
-358.2010876,-0.006628477454
-1350.457322,-0.1603303852
-3661.729561,-0.4118462634
1058.644102,0.125812069
-1029.473906,-0.2124107382
3996.709558,0.4941894133
-4493.686377,-0.4250250804
-5734.988387,-0.6514650516
17.31104309,0.06954831913
4956.580863,0.5764988115
-1034.481204,-0.200994963
6949.459498,0.7917126596
-4026.497182,-0.5148413629
-0.9621490943,-0.05023981359
1898.866259,0.4918547546
-5836.009998,-0.7106079121
-98.39745136,0.07022897712
-2071.208483,-0.2340615472
-21456.87741,-2.136724531
-9889.796784,-1.012062923
9017.003811,1.139578202
-3624.09104,-0.2503604325
-11137.7491,-1.547485198
-10316.94332,-1.202190648
-7853.28662,-1.123962208
-9666.818102,-1.16102519
-17047.35715,-2.162589742
6391.354717,0.7490813774
9851.960934,1.167596197
7083.65796,0.7879364425
-693.5428597,-0.1917706771
4852.452168,0.516493646
7595.803199,0.6574412687
2327.125813,0.2321140475
6318.239688,0.400244554
18325.09936,2.164979443
8317.005185,1.059084406
-4311.757941,-0.7294803317
-10714.22288,-1.25735872
-11949.1194,-1.290077476
-13645.23369,-1.67972037
-5155.899042,-0.747402295
11019.22806,1.382293616
3334.32925,0.284668521
-3296.517183,-0.4036292116
9315.219669,1.132582995
2389.844716,0.2038304373
4119.92119,0.5840288886
8727.975786,1.0475629
5703.232518,0.6598705171
3762.15487,0.3895177258
-7849.559595,-0.9256866772
-8851.004042,-1.257964013
-6208.872837,-0.7427342629
-4478.849975,-0.7159069934
-1849.785557,-0.2839192201
-1909.344579,-0.4276911998
2806.774826,0.2836757521
-19099.69055,-1.933632466
-8772.704095,-0.7516312202
-10779.67452,-1.191293506
-6551.937483,-0.8098543671
-7487.237426,-0.8472996397
-6049.454208,-0.7082930851
-2325.539175,-0.282730107
2284.333729,0.2178767972
-8840.847469,-1.188217071
10006.8097,1.179330105
6966.496969,0.8526520628
2055.515252,0.324155189
-981.9125844,-0.08273169429
2168.193234,0.2659567163
5283.824897,0.7320538272
-17449.82568,-2.018379458
-9989.712318,-1.231812017
-12415.2866,-1.230731663
-6213.200146,-0.7067532941
1041.756244,0.2055012518
847.1772975,0.06249991193
6930.794052,0.9274842882
-6806.729476,-0.9627421737
-3411.316546,-0.4393584068
139.2022774,0.1700579915
937.6334838,0.09506830875
6494.038253,0.8725987513
-3662.290747,-0.47762167
142.3041259,-0.04482466518
-3283.05939,-0.115472674
-12448.9522,-1.51677913
-5959.436006,-0.673643689
-2574.292916,-0.3141572485
11.06242075,-0.002406079016
5467.346293,0.5913705658
-3572.435675,-0.4265492648
2052.392803,0.246637102
2809.069661,0.5802695838
-3786.011908,-0.4859899285
-3876.623682,-0.4164977733
-7871.983356,-0.2467729185
-3862.738535,-0.08496754799
-22026.17919,-2.439391871
-18157.7065,-2.574024878
6093.876746,0.6990955308
-10265.95037,-1.302085201
-22927.96046,-2.965392972
-8901.108411,-1.248645981
-9274.210313,-1.251517412
-3037.357759,-0.3628258589
-1399.890209,-0.1798716911
-3385.84289,-0.5603411986
-4424.698922,-0.539674236
-1787.776304,-0.5170281236
-157.0090735,-0.1136376532
4003.824659,0.6490477288
-2619.174998,-0.3815723408
48.60502969,-0.09474619317
668.8737983,0.1311103823
-4780.260371,-0.6143627899
250.2031336,0.04492486251
1364.735477,0.1051659164
-3161.256499,-0.354101143
-36260.74955,-4.516684767
571.9330088,0.1076335151
-8158.417784,-1.111977109
-6393.424681,-0.7681753318
4160.511728,0.4706719862
-364.8953967,0.07972400276
-5139.302361,-0.711052797
1868.523524,0.1916931649
200.306473,0.097446462
148.7101503,0.04061844421
1840.225466,0.1844953316
1394.309865,0.1113081517
4663.264491,0.4243425918
8485.969463,0.9192560478
-8579.842131,-0.7088875583
-260.7618531,-0.3438193461
15207.9128,1.549465452
-2989.042563,0.1655611691
-6589.072502,-1.007966538
-1693.658469,-0.01843948215
-13863.37597,-1.876833714
4815.26623,0.4565138835
-7214.506283,-1.164800657
-10735.5595,-1.217350008
-7574.382151,-0.69510874
8732.384317,1.233391362
4436.097683,0.5887837112
7368.806912,1.152250903
1451.097695,0.209184769
6381.422586,0.7190605319
8001.842733,1.046440568
5354.430731,0.7424605492
12207.93709,1.472942576
7450.902133,0.9465395999
10745.31996,1.338982895
14129.12842,1.875839166
17768.37434,2.090072801
-24360.11387,-2.753049495
-2538.595574,-0.197935654
-19328.55788,-2.348789294
-1975.350645,-0.3402405602
6565.585867,0.69182408
7900.637199,1.046449616
3147.7159,0.2911030442
9172.563425,1.331550219
406.2273838,0.1827079417
-4826.256994,-0.5907438296
-4466.433559,-0.6237508511
1739.705407,0.3414677747
-3094.142931,-0.3941825895
-12548.48435,-1.21087351
-5737.988402,-0.8722744055
8181.956463,1.056051416
-2229.012372,-0.3779938656
4802.560157,0.581006666
10646.66743,1.350972996
7335.038065,0.7258078002
-15609.15534,-1.325259348
-20606.06078,-2.171876208
-6299.66733,-0.627319553
-17523.4699,-2.035223353
1624.746376,0.1570673126
-2939.67988,-0.3588544269
3886.367461,0.5133735323
-1778.266791,-0.1898578344
4588.665332,0.3876489728
4572.11878,0.43128121
10297.17635,1.070627997
11563.12057,1.313425872
1650.677984,0.2890980758
7161.849194,0.5856703872
8354.963155,0.8302922911
6410.259362,0.7248501336
9439.102761,1.010939366
6390.981831,0.7149751842
-7647.186297,-1.165073904
5908.016892,0.5343659478
-17913.71036,-2.076111034
1127.346313,0.1960525883
826.9331279,0.1795729215
-2947.933004,-0.2232931968
-7392.827897,-0.9351800411
-2038.275755,-0.270369274
-1730.214832,-0.2193144212
-3842.043452,-0.4717005373
-4946.802819,-0.6320196417
-5033.812551,-0.5248271663
-9141.697599,-1.110397197
-1552.375891,-0.2490611731
632.1834956,0.03286409465
2351.805533,0.2065270455
7449.71731,0.9073115792
3202.648442,0.3068786788
-7428.991262,-0.9017407086
-944.981776,0.04795025473
-3662.018806,-0.5694276253
3271.15006,0.1277298379
-41459.439,-4.4109201
-19886.28326,-2.104723835
-14651.4247,-1.565142452
-6102.423372,-0.5864017397
-3008.807447,-0.3643848904
982.3601415,0.03051707598
-1667.179112,-0.215523292
-6541.550906,-0.8548166383
1161.774375,0.09439102385
-234.4599629,-0.1354525318
-10203.65717,-1.145248213
-3836.220272,-0.4793952299
250.6645195,-0.1656003519
-3274.493014,-0.4805037976
-615.3835111,-0.1663289375
6938.038356,0.6990456207
2706.509467,0.2576507445
-2516.190905,-0.3539563971
-15518.69875,-1.590325907
-15848.1879,-1.928745268
1152.369331,0.1687461464
-4280.048294,-0.4609922554
-5071.498768,-0.5380515664
-3500.52602,-0.4567820365
-7964.195053,-0.961064926
1484.307585,0.1435493882
-5051.145853,-0.5585565837
-5572.630451,-0.7276723828
1992.077873,0.2505759646
860.6595812,0.1573845975
-5685.521344,-0.694424452
-6599.443331,-0.7055998227
-302.3754729,-0.04670713429
-7104.286938,-0.6508015121
-22166.1151,-2.730618597
1728.687792,0.08154597324
639.6689863,0.2215681743
5858.681077,0.7363025034
-121.6018224,-0.1733511829
-1624.348456,-0.2293271241
-21900.854,-1.919898056
-25083.5026,-2.636152151
-17968.02745,-1.845601492
-7176.658247,-0.7342263687
-3551.357935,-0.2316911546
-12617.37207,-1.446514106
-4630.924557,-0.442728548
9290.942859,1.111777413
10758.61515,1.16534911
6338.09988,0.8430484587
-12166.2611,-1.61250039
2169.782059,0.353437386
-9890.519658,-1.417296938
-824.6747721,0.00476345123
-4406.361013,-0.2663496539
2436.242381,0.2878716691
8414.047891,0.964298439
7040.988054,0.8856942464
-1575.879411,-0.1699322408
-1627.859219,-0.1386796842
3579.93268,0.5231789237
1302.842922,0.178998842
-1529.098946,-0.1290792192
580.5950436,0.1327054483
-1074.938964,-0.0608102279
-4874.644324,-0.7648470886
-110.5089694,-0.1100312033
836.0700264,0.1165728827
1789.656773,0.2024104737
-1799.720233,-0.1990339183
-12371.49673,-1.543013737
1222.266932,0.1854518132
-728.219641,-0.06197399556
-1969.877973,-0.2440529995
-903.1277349,-0.1432265337
3780.100409,0.4183743343
-407.2614878,-0.110575686
908.6840898,0.08455251502
101.4601961,0.008716855748
-719.1443612,-0.03061279782
-20936.58425,-1.847405478
-25684.63849,-2.546269581
-24015.19472,-2.820597752
-16339.75078,-1.819931914
-94.18379334,0.130794182
2274.167201,0.602240426
-6925.525587,-0.9521011191
1302.194397,0.09422881744
234.5813897,0.198580173
5213.92423,0.7593706805
-2047.658009,-0.3185917933
-2507.424985,-0.4130506653
-1029.153765,0.109772931
-12467.06442,-1.506170926
-3976.82665,-0.5542432294
-944.3148077,-0.1188625123
-3921.587461,-0.4786291609
-5548.138385,-0.6719940884
-27226.42698,-3.303500148
-7113.538165,-1.00842141
-3351.57883,-0.335758134
-4539.063769,-0.6284106426
-12758.10648,-1.679108365
-10300.60127,-1.181472282
-15424.92523,-1.980272958
-4467.827011,-0.5943662174
-10479.65763,-1.475964557
-724.358668,-0.1140471834
-7462.594937,-0.9565761908
2291.008651,0.3346891714
-6340.988893,-0.9003293752
-10697.5484,-1.313100115
1361.723255,0.2810714305
161.4551757,0.232704911
-2827.927769,-0.4527620597
-3757.67451,-0.5781429546
2027.883679,0.2103250508
-91.40714993,-0.06784098506
-6826.977254,-0.6662361412
4123.940282,0.6358280392
7358.430678,0.8001603292
17731.64408,1.72941228
-2436.303172,-0.1930372342
-2445.571691,-0.05232627939
-7852.689838,-0.6872496534
-1696.827555,-0.06328899131
-2357.358862,-0.1350568545
-4031.584225,-0.3164758938
-7389.934168,-0.705386136
263.5715207,0.03411237602
-4438.866811,-0.4271668644
-2177.047345,-0.160186034
-5950.566502,-0.6321862772
306.0947573,0.06895157204
-9763.151389,-1.020502945
-3687.646901,-0.4337073487
3292.813296,0.2571130912
-3941.112167,-0.4492106736
-3250.697678,-0.3723743253
-2753.388044,-0.3749047451
4607.773079,0.382152774
-12497.8248,-1.151350453
-6064.611321,-0.5871727572
12076.72468,1.119093643
13073.61029,1.294109735
5136.36405,0.4979459669
1289.768583,0.1691341047
7023.613474,0.6849957951
4990.992807,0.5043117296
8710.817123,0.9369009808
-31838.86665,-3.16545211
-40025.35984,-3.910168986
-2005.068405,-0.2263623672
1044.944093,0.1114585099
3795.887536,0.3834169219
2007.215037,0.1510733386
5749.691241,0.6339992829
-456.2623661,-0.02424534767
-3682.52851,-0.3117606898
6812.651995,0.6893076991
-11571.2691,-0.8042325685
2724.864979,0.5286937843
-19312.733,-1.793167276
-5916.191942,-0.4648528678
2765.714482,0.3346678621
400.4607437,0.03202060958
-6324.620707,-0.5933935165
-12982.39483,-1.392230155
33519.1103,3.448525066
5563.822086,0.5499588796
14591.49227,1.417960195
-17627.3601,-1.896601271
-39278.58848,-3.973880285
-2072.956808,-0.08509914111
16941.77738,1.721357963
-13226.16593,-1.559561846
11119.44658,1.031362884
17301.21054,1.64131976
19826.57034,2.212405476
-38274.77921,-4.124294934
51937.92882,4.887465144
3101.89227,0.1868440084
24123.0125,2.405257984
-6650.236565,-0.7592425228
12015.50458,1.090228059
12844.58066,1.325919011
19595.81366,2.052787001
17043.36725,1.620478901
-14223.24065,-1.486128924
6995.351085,0.6515080667
-10891.17347,-1.036003268
-4784.431066,-0.4657486405
-6905.664212,-0.4039711672
-27583.16535,-2.778219906
2802.442695,0.3276274778
-275.6973343,0.07602233912
5231.749243,0.6367868913
7176.426759,0.8412512245
-6008.314633,-0.4900611203
3464.246991,0.4329284451
1002.90837,0.5069495332
-26966.97377,-2.685068842
-28180.50087,-2.934144309
-660.887023,-0.03309904883
-10845.10436,-1.085991451
3680.083722,0.3687556571
-5818.41354,-0.7716596959
22025.95969,2.540499449
-11290.22016,-1.166294476
19271.1878,2.194801965
12750.82874,1.585304803
13483.4512,1.547027894
-25926.43291,-2.939873927
-39638.52129,-4.35436486
-37114.51071,-4.249125043
175.5005069,-0.1095117844
-6269.779892,-0.6765399748
19437.74145,2.127205246
-3501.56904,-0.08923956443
16350.85649,1.668555633
-17232.29559,-1.896666065
-6813.012277,-0.6414950292
-10808.91692,-1.084726918
-4815.609625,-0.6748379169
-13213.86883,-1.049221865
-2729.299689,-0.03166480229
16935.76101,1.99426368
1133.613225,0.303747098
-36.32749691,0.1037740125
-22947.67267,-2.423590684
-14122.44833,-1.480255312
-10227.81267,-1.233860812
22374.35844,2.425133667
21285.38642,2.224061519
28851.06071,3.343719573
20740.62881,2.195309851
13046.65258,1.467229143
-8392.571038,-1.217403952
6878.852615,0.9362111789
-14425.62456,-1.362549042
-15511.02606,-1.291429145
2256.39932,0.5420478766
-15984.64964,-1.426832352
-18307.64932,-1.570218041
-19234.40307,-2.017810799
-14648.72145,-1.543969081
-2785.197992,-0.2723813575
19060.40066,2.008449465
-5848.421787,-0.6612476163
9168.973612,1.042604241
12464.34889,1.485400394
-10395.70439,-1.33522198
14237.78501,1.470108028
198.3641827,0.2878682806
16218.2418,1.3808276
8069.61849,0.5019510646
21274.54334,1.938939419
7019.823813,0.7886768867
24143.29786,2.595283458
-12213.82669,-1.246695814
25671.76831,2.434998877
6932.792132,0.5304797532
-34962.24149,-3.291529482
13157.94274,1.173322733
6379.500717,0.7443958434
-9149.672193,-0.6665183972
-4553.642074,-0.0988748652
2365.807174,0.1769989947
-8914.258766,-0.7632648351
-39866.64559,-3.94050342
3308.151063,0.4569531301
8668.529834,0.5920489546
34133.56852,3.241836662
6163.899837,0.3943709804
6925.004155,0.5548402356
14128.73865,1.225341829
-8984.844129,-0.7667154212
-1427.857917,-0.008437951777
4403.554642,0.714927631
-13669.41079,-1.265312345
-7949.980177,-0.7133543325
-17722.50109,-1.897738165
-9430.028457,-0.8317212773
-3340.132487,-0.1478461018
498.1044602,0.2791302825
-19956.24648,-2.101221708
-4688.60142,-0.4664527907
-8020.131679,-0.7905937722
1197.459585,0.05093530288
417.7422776,0.06474850873
8531.125504,0.8461614268
-2531.768092,-0.1058351766
-88.24069839,0.1656999812
-6800.498977,-0.6322741479
-7682.986708,-1.038762327
-13724.94904,-1.580981134
1538.520692,0.1100729893
-4585.736462,-0.4983018604
-4990.660242,-0.4679798367
-12055.88172,-1.211086563
361.4872889,0.06904770976
-4325.694835,-0.504974868
1056.331402,0.1270177181
-8983.146362,-1.045960389
2385.037697,0.3310347667
-19895.45761,-2.126203266
-20607.05735,-2.28794482
-12498.46168,-1.422205975
7402.830923,0.9767043448
27.43144453,0.2679334184
-16607.71218,-1.761802876
-16091.31803,-1.667681105
5085.270069,0.771746667
-4981.177108,-0.4172374458
-5951.187055,-0.4419122466
-2000.146133,-0.1641199471
-6892.97423,-0.7326206178
-4322.592433,-0.4642885026
2999.396714,0.4524944777
-2524.778,-0.1387850182
-31037.31288,-2.877102189
-32294.163,-3.421226698
-33676.00374,-3.831267468
-4022.816586,-0.5207582889
-14930.85632,-1.625705571
-900.4660038,-0.1978997728
191.7210874,0.0573590106
-4940.288924,-0.3255474444
-6223.128085,-0.5861444669
-6692.106122,-0.9965625652
-17208.74213,-2.188635606
-6801.30964,-0.8069011884
4144.965101,0.2159750927
-4678.768884,-0.5633620307
-6105.608469,-0.7099058297
4887.834366,0.8364034773
-6441.450416,-0.7439168986
5207.827759,0.440707768
17445.95184,1.905404525
-1788.307354,0.5947263326
-1281.586223,-0.0007758210998
-2652.252808,-0.2009053115
7674.749345,0.8770645088
-6831.66333,-0.7740608495
-3570.13949,-0.4992071681
11507.7878,1.275496206
-13481.72352,-1.349901102
-2619.769421,-0.2433839853
7625.912143,0.8742017569
-8668.446263,-0.9901420163
1521.470219,0.2429851457
-2632.831351,-0.4167782875
5237.9606,0.4921482538
1447.422039,0.1294018405
-794.8469428,-0.1380375164
-5831.10229,-0.4394285782
978.9837245,0.1986825628
-12358.12771,-1.316545541
-17052.65024,-1.851998439
-3314.771328,-0.4339192766
-21157.74358,-1.447217861
-23321.00323,-2.669748974
