"cls_prob"
0.644302848010461
0.839907080353139
0.759211044073482
0.935568686402771
0.823697754881455
0.550284958095138
0.759730536678903
0.272601423782743
0.623958061530975
0.623184852098115
0.158793979549223
0.989908417956742
0.910595211939808
0.940132011829284
0.618693786653288
0.982645596213076
0.909012635561566
0.976955669098243
0.432212196461174
0.862050787737479
0.205342356361053
0.705557361713348
0.462415120589899
0.114617938174942
0.0784291125244017
0.562711978365947
0.044447799225374
0.00152428272353818
0.0533876439619767
0.0281879172894473
0.0387816298085816
0.00645717593781989
0.00195166075761579
0.404555792707925
0.901031491726447
0.992076185363047
0.756712245274026
0.00864857436879897
0.930717908024056
0.639798593934934
0.0195504564450261
0.870631642824734
0.693984623154394
0.749362065246067
0.182166014739599
0.960506184627568
0.709080114295481
0.93638446089232
0.518938061920283
0.000934696556701129
0.272954711612822
0.915884722747436
0.932138706875278
0.925249867457034
0.960906549023346
0.888343272012334
0.689540542456222
0.986765766364971
0.982842202895073
0.977184392196529
0.412007635442986
0.0136959670442389
0.793898441810932
0.251739485125451
0.115866026511946
0.000600981995963105
0.00631177651920992
0.186197193045148
0.618950945583335
0.329061901939621
0.494428697260704
0.96703279825585
0.234325542347183
0.0537932920342207
0.238053494805676
0.835950785204661
0.0454527567177322
0.331979907151115
0.788486687374554
0.557163851983432
0.0317736729548494
0.0287959720935208
3.60982700320915e-05
0.0142071649559424
0.057469545299534
0.949648511373869
0.926855294839818
0.877818828856035
0.956089977473435
0.0534298401150659
0.00405388714479926
0.0492598360941443
0.158623958070241
0.959757010940703
0.764435158652165
0.907861966353286
0.808315980269767
0.913753715098625
0.979122211955411
0.994030472684501
0.32479289928874
0.0507188342534067
0.712027173632974
0.0153123537530557
0.399383769211591
0.740673281550082
0.98330389371098
0.906664073202916
0.500323921706448
0.810733245369834
0.999468347383395
0.998962531530448
0.875433825775379
0.00161606148077676
0.013007845389001
0.0308095585527124
0.33804936385432
0.409693990182225
0.975875673117505
0.718136287304222
0.0057285466153653
0.0248921904601646
0.0196754904616477
0.000897458597743702
0.897496306695437
0.0500312695916549
0.427997022505058
0.987578565077111
0.259716098047713
0.978007770067817
