2.224961654399084665e+00,6.435775042759520614e-01,4.937478416541061788e-01,1.418420496183143628e-02,8.520513955812089590e-03,3.483681555440853311e-02,2.253668402020983785e-01,6.862789292633342253e-02,1.045958768292505475e-01,3.010129502135503940e-02,9.131598481953409063e-01
2.283762504890507028e+00,6.300583346473789259e-01,4.890501242916949209e-01,2.560183955552612287e-02,9.816476689414575102e-03,3.654487442963842009e-02,2.352772072558689531e-01,1.220318738407038667e-01,9.647615881371521263e-02,1.216103009838079702e-01,9.594285164177560610e-01
2.240993049419786942e+00,6.573059119805775286e-01,4.755985157456757983e-01,1.916042346499216564e-02,3.312204344835403304e-03,2.195991305816941130e-02,1.304581523987029257e-01,7.877784007740082362e-02,7.777856553627283953e-02,8.082720298535411851e-02,8.792500097302131667e-01
2.273962527578464066e+00,6.674693508606037717e-01,4.926394724712293005e-01,-1.230399613010965329e-02,9.137750519782814052e-03,2.825352808646683714e-02,2.621472693721487723e-01,7.351851809496458279e-02,7.704547651676189879e-02,7.605892686527947200e-02,8.939429319266505303e-01
2.350666855317212089e+00,6.700337640913901494e-01,4.786559924059249904e-01,7.569896582040498700e-03,1.071889791536196311e-02,1.393638840370554563e-02,1.593216629085152103e-01,9.292208905173798827e-02,4.841075425661790083e-02,1.085624855759717289e-01,1.019404660740574231e+00
2.255917018194540713e+00,6.197700934940985062e-01,4.972447774337385717e-01,-1.533575497000215504e-02,2.017104350477154709e-03,2.824916557866737413e-02,9.541007467298240341e-02,7.901050020188320200e-02,5.064567617646015263e-02,8.624231204050296362e-02,1.006616377995075196e+00
2.306623650337522591e+00,6.524467068325643382e-01,4.821993848472801436e-01,2.443364107654612954e-02,-9.099640946673875561e-03,1.258277431762415410e-02,1.607715561910151858e-01,1.038264552077082514e-01,7.353384459707751342e-02,1.566103352650599634e-02,1.007095538804704038e+00
2.218625504455088659e+00,6.722139654142407217e-01,4.883392469360816057e-01,1.522477520543164681e-02,-1.018222494548837176e-02,1.417917486526407665e-02,2.008476248140391440e-01,8.985037440321599900e-02,9.026195097590254679e-02,3.733925820481824587e-02,8.982352108625202280e-01
2.247178126918039087e+00,6.620637766445113259e-01,4.798280984446336439e-01,-1.305703598241696531e-02,3.849554626563596316e-02,2.387643997293611292e-02,1.730279418486369569e-01,8.284576915207386705e-02,6.214939760490654358e-02,1.357184141524857557e-01,9.497343177520515267e-01
2.265504730435930814e+00,6.606313805946559814e-01,5.106340270031518580e-01,8.067492540307939775e-03,9.067284509958049854e-03,2.296703005864968519e-02,2.059251195817231594e-01,7.672617671410768281e-02,1.187680780618399247e-02,1.294169505691380728e-01,8.962488134524859706e-01
2.188177232805440742e+00,6.593243973808552427e-01,4.883359989452096261e-01,-9.594123743098700169e-03,2.688723784779524853e-02,8.507562815760320168e-03,2.711424025193954757e-01,6.572428998942961287e-02,3.307815307039332908e-02,1.342848597610113437e-01,9.802354449372588929e-01
2.332601623190649232e+00,6.812908021289955096e-01,4.890538686532205914e-01,6.964030976346762512e-03,1.182225517355531622e-02,1.760603305707509475e-02,2.376565201509161507e-01,1.274922596725613644e-01,5.830006826672996106e-02,7.345024591966112237e-02,9.933128245223156183e-01
2.415207467220203963e+00,6.129828166297063285e-01,4.806676531671532082e-01,4.397967281716447067e-03,1.017438256427469212e-02,1.502715675613754999e-02,1.847777749270222980e-01,1.185638782305243472e-01,9.241708498531590876e-02,7.679629772497122142e-02,8.590182089311382274e-01
2.196460656244902054e+00,6.787625815232943838e-01,5.006715357660763699e-01,2.020304025084784186e-03,4.943531787524334947e-03,1.617898770380982523e-02,1.712883860774594147e-01,1.171147337964860147e-01,8.481673543337528431e-02,7.205684133528386659e-02,9.383976328676162382e-01
2.278731687273585216e+00,6.662362685643202775e-01,4.699318291190396346e-01,-6.824778821500076826e-04,3.440032398849263498e-03,2.077748840013766279e-02,2.277434366517797626e-01,9.945652218552072932e-02,1.015411880641108183e-01,9.884734647401499652e-02,8.687216492180276362e-01
2.291582578686040428e+00,6.394073104907205263e-01,4.735478114946586881e-01,9.674096829656728819e-03,1.409267985867406273e-02,2.133116612948910557e-02,2.523195295798888460e-01,8.073681991754629028e-02,1.280756410823666036e-01,1.570491396126694195e-01,8.668587426475806712e-01
2.277934388254077902e+00,6.681265812824227490e-01,4.937854617123895173e-01,7.574568301246340646e-04,7.328463135254628148e-03,1.409366680089350725e-02,1.571338642561652954e-01,3.403754416584913595e-02,1.018538860584866784e-01,4.628870269508154195e-02,8.741508480741743137e-01
2.250186082137145327e+00,6.268460283390431265e-01,4.709693831245313489e-01,2.434941342410954120e-03,4.703288906773511226e-03,1.352288223357301852e-02,2.712520101276513218e-01,3.999858067060668709e-02,1.000147883133007676e-01,1.933220616370777689e-01,8.871183132927741299e-01
2.283220319365199646e+00,6.324350350902018247e-01,4.785173524235044051e-01,7.613361532010908331e-03,2.251565789276560592e-02,2.767589602613154329e-02,2.796535609455330640e-01,5.284907653865356103e-02,1.072016638826372298e-01,1.893235447245344982e-02,8.799542996482342394e-01
2.296465654370145160e+00,6.393573283640073823e-01,4.778359898539467077e-01,6.164024680622120014e-03,7.908688234670405159e-03,2.663199388385896482e-02,2.802766401086561610e-01,6.108927627766568003e-02,5.330217058162856070e-02,1.078892223280742135e-01,8.907428060118680602e-01
2.259520318624155255e+00,6.532120710643161132e-01,4.749744636994770453e-01,1.755276795458495659e-02,1.638324982077777464e-02,3.146933875410479198e-02,1.363706843865748475e-01,5.191758802322396504e-02,3.716344083936698461e-02,1.282796051014453709e-01,8.943920400854148411e-01
2.329240938870337452e+00,6.397691732967810685e-01,4.741390590111879133e-01,1.375783736677901187e-02,2.162582987229687281e-02,3.649955788127357686e-02,1.630768088353797551e-01,6.069291362936591466e-02,-5.802357499435223387e-03,-4.778958609911050648e-02,9.238326660988966932e-01
2.333809801036768050e+00,6.393033324685956087e-01,4.847644977597360127e-01,2.361589803261934708e-03,1.343705849191031802e-02,3.114709880613659998e-02,1.954392478322184989e-01,2.223227878009572181e-02,3.722144531410487289e-02,1.275855500512915186e-02,9.109781323464302139e-01
2.176657766886991752e+00,6.562791407266105326e-01,4.872563973031393547e-01,9.528454687126857586e-03,4.594481442441685805e-03,2.729683319493518903e-02,1.136886094235321915e-01,3.739092136078968343e-02,4.286452215583734515e-02,1.495947614274467097e-01,8.090258961615431899e-01
2.194403024601840002e+00,6.416960969441336537e-01,4.780802301641089991e-01,1.430442581638930594e-02,8.213758167718410164e-03,2.003402377081068414e-02,2.102784273529891834e-01,2.555014957793943706e-02,-2.914218822061113295e-03,1.363165534942766266e-01,9.707735471202244559e-01
2.245594107701863962e+00,6.310733451061192323e-01,4.921569783366880890e-01,1.687479657372989092e-02,1.487681906410580346e-02,2.028370682157846355e-02,1.155200625710496309e-01,2.928914491121090494e-02,4.237603461101409341e-02,7.109256561215085424e-02,9.099995328911018033e-01
2.362645799094620802e+00,6.681628346526553575e-01,4.994223015664190912e-01,1.081493384532304473e-02,2.171203564672698552e-02,2.938020076831381402e-02,3.314098074636007141e-01,3.062997452688120611e-02,5.713062779380236045e-02,9.167843934521657800e-02,9.618923661022550364e-01
2.290884396720869631e+00,7.017744871638754711e-01,5.023870739826503673e-01,1.131919643849789783e-02,2.595626542418272634e-02,1.621067117998837431e-02,2.421489295594608515e-01,5.132835194422188246e-02,-5.543577438985516220e-02,1.236088406309387294e-01,8.855469202310103372e-01
2.172079337852512282e+00,6.945355356405783498e-01,5.046083666963024905e-01,1.187824839744013386e-02,1.878825354310540222e-02,2.066021858992222668e-02,1.256032642489034179e-01,2.265761757950496280e-02,5.492254848370310000e-02,2.654840552504645484e-02,9.469301730900134828e-01
2.178638219978729307e+00,6.656120770612649062e-01,5.004112147787695974e-01,3.804555034141277742e-03,1.271737941968954441e-02,2.113915514184951452e-02,1.595468523050091736e-01,3.542548063696188826e-02,5.527904585371228724e-02,1.098803282404851311e-01,9.026210065076923916e-01
2.263739610737451891e+00,6.452991701021471016e-01,4.871350492735668225e-01,-2.214557333735472228e-03,1.680362742609009183e-02,2.139009719952861960e-02,1.475607026608932726e-01,7.640409563804785587e-02,1.047261356086796741e-01,8.243602664281410308e-02,9.799414831599131404e-01
2.332683996697455076e+00,6.641216873517192809e-01,4.853396287161280687e-01,2.110868370436504507e-03,1.117220073694336763e-02,2.322716474695883312e-02,1.534005658092257585e-01,7.359068985513250727e-02,1.058408181316309454e-01,7.518825815925572753e-02,9.779992881461592180e-01
2.266010347499582966e+00,6.769667406359018980e-01,4.863106571917202303e-01,5.303332996095313015e-03,4.970788784271432809e-03,2.047164243095472846e-02,2.061484266948864497e-01,7.463233318146872408e-02,8.540995404487294884e-02,9.895022871691711019e-02,8.265261990708372419e-01
2.293060116786902913e+00,6.200121574750713238e-01,4.878680972904155810e-01,3.404423826717651105e-03,5.075260887446565727e-03,2.675997521546763860e-02,3.123391732829231549e-01,6.872839707637588835e-02,9.236097551300490038e-02,7.906892350188293728e-02,8.962799250753383795e-01
2.245632102467278735e+00,6.856244082223817982e-01,4.879460199800455533e-01,7.028429181607979623e-03,-3.607521372901575755e-03,1.174934651814097189e-02,1.783290763029673487e-01,2.288531405226791951e-02,6.090550274094490985e-02,5.958701318478829695e-02,1.000860773304579343e+00
2.276802025188554346e+00,6.535157816615733140e-01,4.848165920766303039e-01,8.142452350936952785e-04,8.395027950982032598e-05,1.445755489126667771e-02,1.390009755766283550e-01,8.179986883775761108e-02,1.312102105900088689e-01,9.511282200759579863e-02,8.448077939464531116e-01
2.327330601601255822e+00,6.264534500778848880e-01,4.770120759126033061e-01,-4.877836846335519005e-03,-4.681548711266687694e-03,1.634048342092358358e-02,1.475186383973451365e-01,9.615954652608217634e-02,8.850108183047403210e-02,1.373809837366256337e-01,9.544937273135455369e-01
2.341740363800902003e+00,6.527005748627575654e-01,4.813293922868061570e-01,-6.979179570188653522e-03,-5.920600324261755289e-03,1.919849675771059805e-02,3.145383465127453704e-01,1.343008668369810032e-01,1.384022063700058314e-01,1.136650683795507044e-01,1.040880010125426525e+00
2.255068512840308514e+00,6.255889563936330999e-01,4.834683476598126695e-01,-1.349180991529078978e-02,4.449412742586366341e-03,1.064431983486659183e-02,2.507824363115116473e-01,1.208094749573857540e-01,7.662926889170534883e-02,1.244842558008815159e-01,8.705670522452187976e-01
2.344639440290551047e+00,6.577212877117272205e-01,4.972638353980374237e-01,-8.787937606888580194e-03,1.448102490502786764e-03,1.305312401363295342e-02,4.540827457421667268e-02,1.039384014881948037e-01,7.169455516784764559e-02,1.260793388504286017e-01,9.881243125952355877e-01
2.273316197047984932e+00,6.319433232029697534e-01,4.835514114554207432e-01,-1.068680192616524097e-02,3.566887698065483378e-03,5.526245608244876283e-03,2.567518710099032653e-01,7.454816407578990223e-02,9.816330152167450362e-02,1.008875480326541368e-01,9.013340252628122551e-01
2.269958451517410936e+00,6.300786444034781608e-01,4.799644516686477624e-01,-6.206959783812505960e-03,1.023732004824487105e-02,1.355851931767507006e-02,1.582536292998579786e-01,5.707704158163834363e-02,2.975174069440071623e-02,1.524848251945798427e-01,1.055353852833375239e+00
2.319187319707001649e+00,6.261148709894258646e-01,4.814604350225976659e-01,-4.761418148711613237e-03,5.758611472919453883e-03,2.820432683314971073e-02,2.786919833906635335e-01,8.275613799908138057e-02,6.400645288032975888e-02,8.359002660731659762e-02,9.233401327696861838e-01
2.405926757008326256e+00,6.845760210123409406e-01,4.876889152820083617e-01,-9.107352275789787691e-03,8.157205346948474128e-03,2.830870159834187813e-02,3.401055585641212797e-01,1.152630386348811181e-01,6.096979846611669251e-02,6.338075778177551522e-02,8.981135692162928175e-01
2.316776897468205476e+00,6.431125304443660040e-01,4.815777738897419336e-01,-1.034929212145150462e-02,1.244550658952288391e-02,2.837583592944015534e-02,1.402589188524535346e-01,1.239778664167610345e-01,3.848288777789704573e-02,1.184873029362501634e-01,8.564242253939400307e-01
2.108456343227452123e+00,6.358656250065495286e-01,4.890752335529774397e-01,-2.973296677062967162e-03,1.448069864117405847e-02,1.749731946648418537e-02,1.029247224403973676e-01,6.172521751379590055e-02,5.783326968640600113e-02,1.190859337401176665e-01,9.060335753019822524e-01
2.232642525982832193e+00,6.375909497250076274e-01,4.773291291910837231e-01,1.112967585776524805e-03,5.813096977656653785e-03,3.034759741197497543e-02,2.375151777829774269e-01,5.446572392389401746e-02,1.280642272101353563e-01,1.061825937117929081e-01,9.187629272213609921e-01
2.270387156357783098e+00,6.466732120504070647e-01,4.810170638680909549e-01,3.951189156192245686e-03,4.778262385752800497e-03,2.302662224286300061e-02,1.551894639339869708e-01,3.075139460285498255e-02,1.086465177968664042e-01,4.785119784567896939e-02,9.672082571862897771e-01
2.298588220708896124e+00,6.345411558470992475e-01,4.846303135337500789e-01,3.941715561298941503e-03,4.493898320354424054e-03,2.933950991585993276e-02,2.558201330051834699e-01,1.489659917699021341e-01,1.249045244956393796e-01,6.474625897797386953e-02,9.666694584325147277e-01
2.204414783365415520e+00,6.406300945584123552e-01,4.812308143715457454e-01,-2.283274084563444856e-03,3.514509759578986810e-03,1.971680481829989062e-02,1.330329057396315851e-01,5.406417164293805117e-02,1.501824984871218682e-01,8.004435392973274777e-02,8.987299674501737501e-01
2.287043171909503236e+00,6.506913941125713752e-01,4.783626849124750224e-01,-5.294300381578753885e-03,-3.020273147677752807e-03,2.475977107829340287e-02,1.757420061753781626e-01,6.672897003716989073e-02,1.323522999660264321e-01,2.924322382890072805e-02,9.668903050489326967e-01
2.311020844346592273e+00,6.700316831663651884e-01,4.930645156302124743e-01,-1.918031659830664228e-04,-1.992138744652186769e-03,2.202248624711641845e-02,1.497590079599482038e-01,1.199778711992038338e-01,1.284543960205738744e-01,6.922101614663991875e-02,9.785349156351821343e-01
2.274502987386469499e+00,6.705751708416931578e-01,4.801006331010179706e-01,1.229142842213995068e-03,-5.377143872333124816e-05,1.795630997834670589e-02,1.837714743646311766e-01,8.834514656985673065e-02,4.685454189863394459e-02,7.957541544419396984e-02,9.410086373179535890e-01
2.219683242486602204e+00,6.463277636105743129e-01,4.760995217423574788e-01,-6.042305574056192757e-03,-1.226595192174218842e-04,1.812736647957509037e-02,1.946721451879562803e-01,7.452196940905589373e-02,1.108657773300540106e-01,6.124369624416761693e-02,9.080951702367965339e-01
2.262822851981956429e+00,6.434170335832846144e-01,4.794132750783552388e-01,-8.931403541003532856e-03,2.460195166975960492e-04,2.252704874225680207e-02,1.567885030574302507e-01,9.812273080216743493e-02,7.799075826274921852e-02,6.237347923773067793e-02,8.642492622093923549e-01
2.208465851812210889e+00,6.840614093799908257e-01,4.815986987501849059e-01,-5.767196244253296016e-03,5.514599389313951973e-03,3.163416575712144074e-02,1.455018835452934756e-01,1.546060748436763610e-01,8.891517831613181266e-02,1.000359200037572727e-01,9.398579617707283340e-01
2.223111050384527942e+00,6.497688959070477832e-01,4.861703693609276677e-01,-8.166839268169957117e-03,4.735870703744937855e-03,2.507398143448063763e-02,1.563177977900522264e-01,1.363074235651504651e-01,1.282364498065294567e-01,9.214462198375389379e-02,8.787437852413161332e-01
2.277192447271339848e+00,6.777359593580367658e-01,4.892145529309387397e-01,6.716175534456841206e-03,7.017289881751545381e-03,2.717021053772622138e-02,1.063679618458123338e-01,9.482568421944412296e-02,1.101433340407282913e-01,1.062976062449565717e-01,8.281412655183537641e-01
2.323087867216724334e+00,6.902508715913360238e-01,4.769593142228952254e-01,9.385823227029905028e-03,9.145209156878483792e-03,2.338515568872768374e-02,1.558353714454255301e-01,5.493970550271688735e-02,1.126387385022596943e-01,1.318104531233465770e-01,8.773533921282676840e-01
2.171760595336298838e+00,6.836804946768625380e-01,4.734062438670681994e-01,1.918767708009633602e-03,1.002165045263611436e-02,1.730433184012496878e-02,2.117829583004164351e-01,8.029800947279105983e-02,1.058456785299803637e-01,1.142913840974586065e-01,9.187215907683730087e-01
2.265388454268619345e+00,6.481011779605357903e-01,4.793495583178825625e-01,-6.188474694260740275e-04,1.422611280480806477e-02,1.570502711180695246e-02,2.517174530642505292e-01,1.067150676323493641e-01,9.800221726821879697e-02,1.019186574894624664e-01,8.807386305051805309e-01
2.238680519736330421e+00,6.825363911691226804e-01,4.914301831526273201e-01,-3.239281710033390695e-03,2.132269679577800808e-02,1.908636431084771712e-02,2.277063622360207817e-01,1.223704176393252685e-01,1.384341865428413698e-03,9.810754257076052809e-02,9.219849576064039764e-01
2.256171786935558199e+00,6.682957924864101340e-01,5.008525292808670981e-01,-1.362503341027267341e-03,1.816625888023136112e-02,1.596686953439301060e-02,2.915366271842591006e-01,1.516904193424266634e-01,6.968771241963754581e-02,8.276502935541711625e-02,9.593707499762671453e-01
2.241059250432799743e+00,6.584481349069334355e-01,4.954689082400118849e-01,-1.009358180805213986e-02,2.816179006539091742e-02,1.679597517745910415e-02,1.347737811142322994e-01,9.121944777236788704e-02,9.602579543547021257e-02,1.086887225064076534e-01,9.131380950747804981e-01
2.226401541433211673e+00,6.271245863567179724e-01,4.893568999058647284e-01,-8.933207113120806425e-03,2.299448359538269065e-02,1.098621594481090369e-02,1.319280378099013940e-01,1.073381610844249268e-01,-9.274832579399323873e-02,1.033816064081876790e-01,9.473850267813732628e-01
2.285720949492409559e+00,6.589743301460621039e-01,4.817558999173821022e-01,-8.885722033994219310e-03,2.370288648228342093e-02,1.464499339923689900e-02,3.297774112627352427e-01,7.021071511888185568e-02,-8.236493059485405430e-03,1.571858976993412704e-01,9.566236924779544237e-01
2.255385158096857801e+00,6.193876971009532051e-01,4.889775540773950158e-01,-1.578474993195055562e-02,2.083781768912021382e-02,1.218723270523021374e-02,1.816408647937685084e-01,3.991516403176708500e-02,1.107595533941950205e-01,1.356447668296008602e-01,8.634106415366905596e-01
2.295861467072653817e+00,6.426295731515434539e-01,4.927839875192496777e-01,-1.047755448940304243e-02,2.695376771571847060e-02,2.260032940377767335e-02,1.596257083689919531e-01,1.262706180609207141e-01,1.043059546641475488e-01,8.107197283911604657e-02,8.666400752157820131e-01
2.305378557007705442e+00,6.234032967309347528e-01,4.919612169433483784e-01,-1.170629629408429830e-02,2.175871632791330501e-02,2.844349593653063002e-02,2.091368833333777377e-01,5.115499536569760586e-02,1.150479695181780976e-01,-9.229829505643244447e-04,8.454004823494868370e-01
2.211292178859942670e+00,6.517114609070467912e-01,4.768067225992458358e-01,-1.018195950905215891e-02,1.599415384113996724e-02,2.660480611025336020e-02,1.879074817405791686e-01,1.236454843320641400e-01,4.638848289575972506e-02,5.744500563652482628e-02,9.574097547190664192e-01
2.306858873392233278e+00,6.784361668458197547e-01,4.854604803539454005e-01,-1.272627493280782326e-02,1.245899317210932486e-02,2.373232170982178535e-02,1.628713234348599659e-01,1.056381904701046148e-01,7.537173878399003324e-02,5.393532743915130379e-02,8.634394154239940500e-01
2.259481849802131848e+00,7.049346930005437883e-01,4.963206157913543914e-01,-4.843992853648199093e-03,6.729761913715087869e-03,4.428919220323933315e-02,9.709177467521903915e-02,1.137882287049155061e-01,-1.318349503199660322e-02,8.185331043627210035e-03,9.318932499172259964e-01
2.287779336510679773e+00,6.756752028043196967e-01,4.777731741638314156e-01,-5.091486549258254432e-03,9.342259646568795359e-03,2.778926009419288232e-02,1.238096492704839485e-01,1.321499909057129996e-01,3.276235603957659837e-02,9.871328874178911250e-02,9.344650786316298641e-01
2.194325563578345406e+00,6.725695192851596227e-01,4.896547322122049573e-01,-4.470451051590156911e-03,6.108061334480165486e-03,2.461663633606128720e-02,2.666076091898036404e-01,2.030507308616184836e-01,4.331184455894939583e-02,9.886100695660779425e-02,9.081623924334855102e-01
2.292675217911761099e+00,6.924228215262764330e-01,4.655040544153083437e-01,-7.947458060800445534e-03,3.809104383730249187e-03,1.994027972020900527e-02,1.720061734178893742e-01,1.274878081569200405e-01,4.272771422653814932e-02,1.282300191929135469e-01,9.199741612721922257e-01
2.222540892276679614e+00,6.733353199197942285e-01,4.704069252487266262e-01,-1.773781682886331132e-02,-2.475998088615925449e-04,8.952733031029039626e-03,7.449970291492150065e-02,1.276472114888353437e-01,1.248708794467081190e-01,1.272301256894251553e-01,8.490563396804149399e-01
2.288704015943334724e+00,6.375800907308001308e-01,4.929663777136883973e-01,-1.518708174242146443e-02,2.213026893777873642e-03,1.695824327752619085e-02,1.558619180522769210e-01,1.241469679611424265e-01,9.039473963304919812e-02,9.852903736877735574e-02,9.056103629007186129e-01
2.236375219257491054e+00,6.375746030870182990e-01,4.902412872855667625e-01,-1.680220332455133539e-02,8.516336061541879016e-04,1.172777931178081018e-02,2.213157892925525227e-01,1.256975497675887898e-01,9.324619175733964149e-02,1.686156967595827949e-01,9.001334375223895012e-01
2.180463829900580741e+00,6.318626740460333568e-01,4.834355165854121728e-01,-2.209170853541005120e-02,-2.079887216081066983e-04,1.210661609239724323e-02,8.878179081816457707e-02,1.343615351261170099e-01,5.893684668154669515e-02,1.342217226982283240e-01,8.743709066330924706e-01
